iter	Logloss
622	0.004761513949
623	0.004761510969
624	0.004761500076
625	0.004761489185
626	0.004761486464
627	0.004761482048
628	0.004761479333
629	0.004761476613
630	0.004755968586
631	0.004755957727
632	0.004755955102
633	0.004755955102
634	0.00475594967
635	0.004755946961
636	0.004755941533
637	0.004755936102
638	0.004755930671
639	0.00475592795
640	0.00475591709
641	0.004755911656
642	0.004755908936
643	0.004755906229
644	0.004755895372
645	0.004749963843
646	0.004749961158
647	0.004749958469
648	0.004749958469
649	0.004749958469
650	0.004749955776
651	0.004743260177
652	0.004743257474
653	0.004743254768
654	0.004743253413
655	0.004743242594
656	0.004743239891
657	0.004743238536
658	0.004743237182
659	0.004743235827
660	0.004743233124
661	0.004743231769
662	0.004743226378
663	0.004743220976
664	0.004743210156
665	0.004743207454
666	0.004743204747
667	0.004743199343
668	0.004743197996
669	0.00474318718
670	0.004743185833
671	0.004743183126
672	0.004743177724
673	0.004743175021
674	0.004743173675
675	0.004743170972
676	0.004743168265
677	0.004743165563
678	0.00474316286
679	0.004743161514
680	0.004743156114
681	0.004743145321
682	0.004743142616
683	0.004743137213
684	0.004743126417
685	0.004743123713
686	0.004743121017
687	0.004743119671
688	0.00474311427
689	0.004743112925
690	0.004743107529
691	0.004743106183
692	0.004743103488
693	0.004743098093
694	0.004743092698
695	0.004743090003
696	0.004743084624
697	0.004743081929
698	0.004743079232
699	0.004743076538
700	0.004743065743
701	0.004743060366
702	0.004743049592
703	0.004743046891
704	0.004743044196
705	0.004743041501
706	0.004743030699
707	0.004743019899
708	0.004743009124
709	0.004743007778
710	0.004743007105
711	0.004742996361
712	0.004742996361
713	0.004742996361
714	0.004742995689
715	0.004742994344
716	0.004742991651
717	0.004742990977
718	0.004742990977
719	0.004742990977
720	0.004742990977
721	0.004742990977
722	0.004742990977
723	0.004742985596
724	0.004742984923
725	0.004742979542
726	0.004742979542
727	0.004742979542
728	0.004742979542
729	0.004742979542
730	0.004742979542
731	0.004742974162
732	0.004742968782
733	0.004742968782
734	0.004742968782
735	0.004742963402
736	0.004742960718
737	0.004742958034
738	0.004742952655
739	0.004742952655
740	0.004742941882
741	0.004742941882
742	0.004742941882
743	0.004742939199
744	0.004742928428
745	0.004742928428
746	0.004742923048
747	0.004742917669
748	0.004742906919
749	0.004742896171
750	0.004742885395
751	0.004742885395
752	0.004742874671
753	0.004742874671
754	0.004742853172
755	0.004742847798
756	0.004742842414
757	0.004742837042
758	0.004742831658
759	0.004742820906
760	0.004742815536
761	0.004742812852
762	0.004742807478
763	0.004742807478
764	0.004742807478
765	0.004742796747
766	0.004742796747
767	0.004742794063
768	0.004742783304
769	0.004742772598
770	0.004742761893
771	0.00474275114
772	0.004742748455
773	0.004742748455
774	0.004742737727
775	0.004742737727
776	0.004742732367
777	0.004742729685
778	0.004742729685
779	0.004742718951
780	0.004742718951
781	0.004742718951
782	0.00474271627
783	0.004742713589
784	0.004742713589
785	0.004742713589
786	0.004742708232
787	0.004742702871
788	0.004742701534
789	0.004742696174
790	0.004742693488
791	0.00474268276
792	0.004742680078
793	0.004742677393
794	0.004742674708
795	0.004742664
796	0.004742653314
797	0.004742642602
798	0.004742600069
799	0.004742594718
800	0.004742589381
801	0.00474257867
802	0.004742575997
803	0.004742565288
804	0.004742554582
805	0.004742549248
806	0.004742546576
807	0.004742543904
808	0.004742533188
809	0.004742530513
810	0.00474251985
811	0.004742477251
812	0.004742475919
813	0.004742470582
814	0.004742470582
815	0.004742467918
816	0.004742457228
817	0.004742451888
818	0.004742446549
819	0.004742443887
820	0.004742438548
821	0.004742427863
822	0.004742426526
823	0.004742425193
824	0.004742423857
825	0.004742418521
826	0.004742415859
827	0.004742405165
828	0.004742394523
829	0.00474239319
830	0.004742382522
831	0.004742377184
832	0.004742371847
833	0.004742369182
834	0.004742366523
835	0.004742355888
836	0.004742350557
837	0.004742347898
838	0.004742337228
839	0.004742331913
840	0.004742326598
841	0.004742305341
842	0.004742302678
843	0.004742297365
844	0.004742292034
845	0.004742286723
846	0.004742284062
847	0.004742281397
848	0.004742270776
849	0.004742260156
850	0.004742257493
851	0.004742246847
852	0.004742236232
853	0.004742230915
854	0.004742229588
855	0.004742226928
856	0.004742225601
857	0.004742224275
858	0.004742222948
859	0.004742217632
860	0.004742212317
861	0.00474221099
862	0.004742209664
863	0.004742204349
864	0.004742183033
865	0.004742177716
866	0.0047421724
867	0.004742167089
868	0.004742161777
869	0.004742160452
870	0.004742157795
871	0.004742147144
872	0.004742136545
873	0.004742125898
874	0.004742120581
875	0.004742109987
876	0.004742108663
877	0.004742106008
878	0.004742104684
879	0.004742094055
880	0.0047420914
881	0.004742086105
882	0.004742080811
883	0.004742075517
884	0.004742072865
885	0.004742070212
886	0.004742059588
887	0.004742048984
888	0.004742043674
889	0.004742038383
890	0.004742027752
891	0.004742025103
892	0.004742022453
893	0.004742011847
894	0.004742009198
895	0.004741998594
896	0.00474198802
897	0.004741977448
898	0.004741966877
899	0.004741961583
900	0.004741958941
901	0.004741956299
902	0.004741951005
903	0.004741948364
904	0.004741943067
905	0.004741921938
906	0.004741919298
907	0.004741916657
908	0.004741914017
909	0.004741911377
910	0.004741910715
911	0.004741905425
912	0.004741900135
913	0.004741889578
914	0.004741878994
915	0.004741857887
916	0.004741847336
917	0.004741844694
918	0.004741842056
919	0.004741836782
920	0.004741831508
921	0.004741820925
922	0.004741815653
923	0.004741794566
924	0.004741789296
925	0.004741784026
926	0.004741778757
927	0.004741768219
928	0.004741757683
929	0.004741747149
930	0.004741736589
931	0.004741726059
932	0.00474171553
933	0.004741714214
934	0.004741712898
935	0.004741711582
936	0.004741710266
937	0.00474170895
938	0.004741707634
939	0.004741706319
940	0.004741705003
941	0.004741703687
942	0.004741702371
943	0.004741701056
944	0.00474169974
945	0.004741698424
946	0.004741697109
947	0.004741695793
948	0.004741694478
949	0.004741693162
950	0.004741691847
951	0.004741649941
952	0.004741644672
953	0.004741634157
954	0.004741623643
955	0.004741613131
956	0.00474160262
957	0.004741592112
958	0.004741590798
959	0.004741589485
960	0.004741588171
961	0.004741586858
962	0.004741585545
963	0.004741584231
964	0.004741582918
965	0.004741581605
966	0.004741580292
967	0.004741575039
968	0.004741569787
969	0.004741564535
970	0.004741559284
971	0.004741554033
972	0.004741548782
973	0.004741543532
974	0.004741538283
975	0.004741533034
976	0.004741527785
977	0.004741522536
978	0.004741512041
979	0.004741501547
980	0.004741491055
981	0.004741480564
982	0.004741470076
983	0.004741459589
984	0.004741458278
985	0.004741456967
986	0.004741455657
987	0.004741453035
988	0.004741450414
989	0.004741447793
990	0.004741445172
991	0.004741442552
992	0.004741439931
993	0.00474143731
994	0.00474143469
995	0.004741432069
996	0.004741429449
997	0.004741426829
998	0.004741424209
999	0.004741421589
