row_id,dataset_id,name_short,formula,adduct,neutral_loss,well,occupancy_ratio,on_off_ratio,spot_occupancy,spot_occupancy_thresholded,image_occupancy,other_spots_occupancy,bg_occupancy,far_bg_occupancy,occupancy_vs_far_bg_ratio,in_n_spots,spot_intensity,spot_intensity_bgr_corrected,spot_intensity_sum,spot_intensity_std,other_spot_intensity,bg_intensity,far_bg_intensity,intensity_vs_far_bg_ratio,intensity_vs_other_spots_ratio,spot_intensity_tic_norm,spot_intensity_bgr_corrected_tic_norm,spot_intensity_sum_tic_norm,spot_intensity_std_tic_norm,other_spot_intensity_tic_norm,bg_intensity_tic,far_bg_intensity_tic,intensity_vs_far_bg_ratio_tic,intensity_vs_other_spots_ratio_tic
2021-12-02_17h07m17s_C9H14N4O3_+H__132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+H,,132,39.117625485929445,5854.260469231041,0.39285714285714285,0.32142857142857145,0.0005165743427415809,0.0,4.2970092815400483e-05,4.2970092815400483e-05,39.285714285714285,1,271016.28125,271016.28125,30353824.0,734937.5625,0.0,46.29285430908203,0.0,271016281.25,271016281.25,0.013224504888057709,0.013224504888057709,1.4811445474624634,0.03718898072838783,0.0,2.1351700070226798e-06,0.0,13.224504888057709,13.224504888057709
2021-12-02_17h07m17s_C9H14N4O3_[M]+_+C8H8O3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,[M]+,+C8H8O3,132,0.0,0.0,0.0,0.0,0.0009891849116328145,0.0038943768996960487,0.00011458691417440129,0.00011458691417440129,0.0,3,0.0,-2.8860397338867188,0.0,0.0,85.5242919921875,2.840526819229126,2.8860397338867188,0.0,0.0,0.0,-1.7096945725825208e-07,0.0,0.0,4.584522230288712e-06,1.6827326021484623e-07,1.7096945725825208e-07,0.0,0.0
2021-12-02_17h07m17s_C9H14N4O3_+H_-NH3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+H,-NH3,132,44.76626997537778,4816.137051534625,0.45535714285714285,0.35714285714285715,0.0011760309504967907,0.0020896656534954406,0.00017188037126160193,0.00017188037126160193,45.20677031196788,6,15536.888671875,15536.7646484375,1740131.5,36791.7109375,9.002907752990723,3.225006341934204,0.12386075407266617,124433.72448986555,1725.5717293098983,0.0007447241223417222,0.0007447201642207801,0.08340910077095032,0.0018357220105826855,4.448836818937707e-07,1.4764987099624705e-07,3.9710204013942985e-09,0.7447211650387825,0.7443929540635427
2021-12-02_17h07m17s_C9H14N4O3_+Na__132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+Na,,132,43.315701401100455,6374.753704100745,0.4375,0.30357142857142855,0.000637474720830036,9.498480243161094e-05,0.00010026354990260113,0.00010026354990260113,43.686423744823074,1,24346.052734375,24345.9453125,2726758.0,71787.7421875,0.17583204805850983,3.818136215209961,0.10775870084762573,223853.83922969588,137678.96148733984,0.0012046853080391884,0.0012046853080391884,0.1349247545003891,0.0037465135101228952,8.807847784453315e-09,1.7656545026056847e-07,4.577444673303788e-11,1.2046852528953875,1.2046746974478235
2021-12-02_17h07m17s_C9H14N4O3_+Na_+C8H8O3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+Na,+C8H8O3,132,4.132791071239146,34.075496841710546,0.044642857142857144,0.008928571428571428,0.001472786423986635,0.0034669452887537994,0.000802108399220809,0.000802108399220809,4.133441930299035,7,14.358583450317383,13.93439769744873,1608.161376953125,83.72421264648438,9.766510009765625,0.42037561535835266,0.42418572306632996,33.770144836395204,1.4700351917696088,7.467058935617388e-07,7.205022143352835e-07,8.363105735043064e-05,4.3286818254273385e-06,5.800726512461551e-07,2.5932068936640462e-08,2.620370409545103e-08,0.0007466863276141578,0.0007462730010034933
2021-12-02_17h07m17s_C9H14N4O3_+H_+C8H8O3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+H,+C8H8O3,132,3.419590448500427,16.386945922743184,0.03571428571428571,0.017857142857142856,0.0016266596324628507,0.0053666413373860185,0.000444024292425805,0.000444024292425805,3.4172626092837746,9,15.63854694366455,14.669942855834961,1751.5172119140625,91.18761444091797,26.878751754760742,0.9533295631408691,0.9686044454574585,16.12879047422921,0.5817965540137389,8.68480242388614e-07,8.080909310592688e-07,9.726978896651417e-05,5.132462774781743e-06,1.4425519339056336e-06,5.943698511146067e-08,6.038933264562729e-08,0.0008684277986134047,0.0008672292192013156
2021-12-02_17h07m17s_C9H14N4O3_+H_-CH2O2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+H,-CH2O2,132,38.119854859288274,5754.1262502241725,0.38392857142857145,0.3392857142857143,0.0005605381165919282,0.0001424772036474164,7.16168213590008e-05,7.16168213590008e-05,38.392857142857146,2,7133.37060546875,7133.37060546875,798937.5,19552.384765625,0.19192443788051605,1.238696575164795,0.0,7133370.60546875,36974.94565145066,0.00034631710150279105,0.00034631710150279105,0.038787513971328735,0.000991951092146337,9.782708865202494e-09,5.774780120759715e-08,0.0,0.34631710150279105,0.3463137136165547
2021-12-02_17h07m17s_C9H14N4O3_+K_-CH2O3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+K,-CH2O3,132,1.0188969363624318,1.0363146236636855,1.0,0.9464285714285714,0.9764464081596764,0.9928761398176292,0.9714535350063023,0.9714535350063023,1.0193266347386933,189,51984.8984375,1855.08984375,5822308.5,23343.150390625,53134.01171875,50163.23828125,50129.80859375,1.0370057029696216,0.9783732825274742,0.002285074908286333,8.126604370772839e-05,0.2559283971786499,0.0010684945154935122,0.002328265691176057,0.0022057374007999897,0.0022038088645786047,0.713236964149198,0.6865662541138331
2021-12-02_17h07m17s_C9H14N4O3_[M]+__132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,[M]+,,132,16.188036667048895,332.36469169011997,0.19642857142857142,0.11607142857142858,0.004154576628857821,0.009830927051671733,0.002134181276498224,0.002134181276498224,16.23965503905948,7,461.9700622558594,460.6461181640625,51740.6484375,1576.5374755859375,37.0627326965332,1.3889492750167847,1.3239386081695557,348.6728059755807,12.464207694306793,2.2939706468605436e-05,2.2883143174112774e-05,0.0025692470371723175,8.033156336750835e-05,1.598638050381851e-06,5.965177507505359e-08,5.6563791872576985e-08,0.02293840898521371,0.022903092713122814
2021-12-02_17h07m17s_C9H14N4O3_[M]+_-H2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,[M]+,-H2,132,0.6655304781997016,0.8621166063795171,0.044642857142857144,0.0,0.060241361118438405,0.07081117021276596,0.05707860662312364,0.05707860662312364,0.6635376158185282,16,11.480392456054688,-1.9041271209716797,1285.803955078125,56.409339904785156,24.295509338378906,13.315519332885742,13.384519577026367,0.8576725311252423,0.47251200969516194,5.368012239159725e-07,-5.260261559669743e-08,6.012173980707303e-05,2.6189215986960335e-06,1.0813120070451987e-06,5.862548846380378e-07,5.894038395126699e-07,0.0005364850175867659,0.0005362214012763378
2021-12-02_17h07m17s_C9H14N4O3_+K_-CH2O2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+K,-CH2O2,132,1.0460711201303663,0.9763217332068908,1.0,0.9375,0.9522993053723732,0.9730718085106383,0.945957946602498,0.945957946602498,1.0467802538383086,189,2874.349365234375,-67.532958984375,321927.125,1616.6485595703125,3125.867919921875,2944.05859375,2941.88232421875,0.9770439709731488,0.9195361158350215,0.00012736179633066058,-4.289962816983461e-06,0.014264521189033985,7.487673428840935e-05,0.000138576899189502,0.0001317564892815426,0.00013165175914764404,0.1125450433855986,0.11186051326118007
2021-12-02_17h07m17s_C9H14N4O3_[M]+_-CH2O2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,[M]+,-CH2O2,132,0.0,0.0,0.0,0.0,0.004154576628857821,0.006791413373860182,0.0033659906038730376,0.0033659906038730376,0.0,60,0.0,-1.2571734189987183,0.0,0.0,3.60446834564209,1.244978427886963,1.2571734189987183,0.0,0.0,0.0,-6.192286150508153e-08,0.0,0.0,1.7021777409809147e-07,6.12809500921685e-08,6.192286150508153e-08,0.0,0.0
2021-12-02_17h07m17s_C9H14N4O3_+K_-NH3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+K,-NH3,132,0.0,0.0,0.0,0.0,0.003780884551129869,0.0010923252279635258,0.004597799931247852,0.004597799931247852,0.0,20,0.0,-2.093268632888794,0.0,0.0,0.36896008253097534,2.0635721683502197,2.093268632888794,0.0,0.0,0.0,-1.1629146001723711e-07,0.0,0.0,1.8504588084056195e-08,1.1461518312216867e-07,1.1629146001723711e-07,0.0,0.0
2021-12-02_17h07m17s_C9H14N4O3_+K_-H2O_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+K,-H2O,132,1.0877302698152513,0.8816247461572164,0.5714285714285714,0.39285714285714285,0.5268069111052492,0.5645896656534954,0.5153403231350979,0.5153403231350979,1.0893480616869198,189,303.93853759765625,-40.506256103515625,34041.1171875,376.6396179199219,367.3596496582031,344.7471923828125,344.4447937011719,0.8823987493989891,0.8273573608943812,1.376445379719371e-05,-2.2669401005259715e-06,0.0015416188398376107,1.7403604942956008e-05,1.6811134628369473e-05,1.6042420611483976e-05,1.603139389771968e-05,0.013547272141257604,0.013536883427446364
2021-12-02_17h07m17s_C9H14N4O3_[M]+_-NH3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,[M]+,-NH3,132,0.0,0.0,0.0,0.0,0.002187197749054779,0.00451177811550152,0.0014896298842672167,0.0014896298842672167,0.0,2,0.0,-5.666936874389648,0.0,0.0,10.486658096313477,5.608728885650635,5.666936874389648,0.0,0.0,0.0,-7.397192547387021e-08,0.0,0.0,5.46894568742573e-07,7.405390789472222e-08,7.397192547387021e-08,0.0,0.0
2021-12-02_17h07m17s_C9H14N4O3_+H_-H2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+H,-H2,132,22.969335616726795,1042.3575804967597,0.26785714285714285,0.26785714285714285,0.002439989448694276,0.003609422492401216,0.0016615102555288185,0.0016615102555288185,23.060582060300156,28,536.5747680664062,536.1624755859375,60096.37109375,1429.6888427734375,1.3040105104446411,0.513770341873169,0.4123132824897766,1298.2277386153892,411.1650931329169,2.5891220502671786e-05,2.5872168407659046e-05,0.0028998167254030704,7.088663551257923e-05,7.143191993463915e-08,2.3692821926601937e-08,1.9051688227023078e-08,0.025890727240608428,0.025889371175182842
2021-12-02_17h07m17s_C9H14N4O3_[M]+_-H2O_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,[M]+,-H2O,132,0.8997684710900042,0.7165810869609645,0.7857142857142857,0.5982142857142857,0.8692407456256045,0.8895801671732523,0.8632405179328521,0.8632405179328521,0.9002571550771006,189,640.2643432617188,-256.10601806640625,71709.609375,546.5721435546875,928.5556640625,893.497802734375,896.370361328125,0.7142846936933142,0.6895264102252174,2.827768366842065e-05,-1.1773028745665215e-05,0.0031671004835516214,2.442160803184379e-05,4.0842518501449376e-05,3.991972334915772e-05,4.0050712414085865e-05,0.02718875467407225,0.027168071217088037
2021-12-02_17h07m17s_C9H14N4O3_+Na_-CH2O2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+Na,-CH2O2,132,1.684712608530472,2.410358559998588,0.17857142857142858,0.17857142857142858,0.09617075529763475,0.0963145896656535,0.09599518734960467,0.09599518734960467,1.6990142428896817,187,74.17857360839844,43.706565856933594,8308.0,208.61514282226562,30.81864356994629,30.77391242980957,30.472007751464844,2.4342386617491885,2.4068602039490656,3.6031722174811875e-06,2.175877853005659e-06,0.0004035552847199142,1.1150828868267126e-05,1.3172439139452763e-06,1.4390702745004091e-06,1.4272944781623664e-06,0.0035980367594821536,0.003598432204559986
2021-12-02_17h07m17s_C9H14N4O3_+K_+H2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+K,+H2,132,0.0,0.0,0.0,0.0,0.0063417743779126,0.016194908814589664,0.003380313968144838,0.003380313968144838,0.0,49,0.0,-1.0101804733276367,0.0,0.0,20.343364715576172,1.0075242519378662,1.0101804733276367,0.0,0.0,0.0,-4.813649923107732e-08,0.0,0.0,1.0728484767241753e-06,4.7952443793519706e-08,4.813649923107732e-08,0.0,0.0
2021-12-02_17h07m17s_C9H14N4O3_+K__132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+K,,132,13.259908592173609,392.9904140935106,0.13392857142857142,0.07142857142857142,0.0009452211377824673,0.00303951367781155,0.00010026354990260113,0.00010026354990260113,13.296108915284671,5,1313.09375,1309.8834228515625,147066.5,4562.748046875,139.29171752929688,3.34028697013855,3.210358142852783,408.8904729989176,9.426865763630623,6.646718247793615e-05,6.620572821702808e-05,0.007444324437528849,0.00023771668202243745,8.671726391185075e-06,2.6602489811011765e-07,2.6145448828174267e-07,0.06644980887715975,0.06589575254155455
2021-12-02_17h07m17s_C9H14N4O3_+K_-CO2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+K,-CO2,132,1.1688985818503586,0.9993338020308046,0.7857142857142857,0.7410714285714286,0.6749758199243823,0.716802811550152,0.6621834536495932,0.6621834536495932,1.172323387639488,189,590.9382934570312,0.58721923828125,66185.0859375,514.6088256835938,630.2786865234375,591.3312377929688,590.35107421875,1.0009929993708535,0.9375810550338223,2.6299292585463263e-05,-4.4206353777553886e-07,0.002945520682260394,2.334524288016837e-05,2.8119675334892236e-05,2.6785250156535767e-05,2.6741356123238802e-05,0.0256143306477533,0.025579991528609472
2021-12-02_17h07m17s_C9H14N4O3_+Na_-H2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+Na,-H2,132,1.3161641303574079,1.4450221360202944,0.625,0.625,0.46651059526949795,0.47112462006079026,0.4648647874412742,0.4648647874412742,1.3228200756788224,189,304.56744384765625,95.11282348632812,34111.5546875,315.4972839355469,205.6643524169922,210.7690887451172,209.45462036132812,1.4540905769071863,1.480888444593902,1.352824801870156e-05,4.179088136879727e-06,0.0015151638071984053,1.4228762665879913e-05,9.037117706611753e-06,9.407801371708047e-06,9.349159881821834e-06,0.013402941773177376,0.013407086599003628
2021-12-02_17h07m17s_C9H14N4O3_+K_+C8H8O3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+K,+C8H8O3,132,0.0,0.0,0.0,0.0,0.0017585509540138926,0.003941869300911854,0.0011028990489286123,0.0011028990489286123,0.0,13,0.0,-0.2482781857252121,0.0,0.0,6.865726947784424,0.2500789165496826,0.2482781857252121,0.0,0.0,0.0,-1.1308089575834401e-08,0.0,0.0,3.926027432044066e-07,1.138456884319794e-08,1.1308089575834401e-08,0.0,0.0
2021-12-02_17h07m17s_C9H14N4O3_+Na_-H2O_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+Na,-H2O,132,0.4850424405188014,1.1763193389414806,0.008928571428571428,0.008928571428571428,0.010419414402532313,0.01709726443768997,0.008407814827546694,0.008407814827546694,0.48841840999425673,86,2.444040060043335,0.39381837844848633,273.73248291015625,25.74956703186035,9.31248664855957,2.0767011642456055,2.0502216815948486,1.1915045955164951,0.26241945173361386,1.411373489190737e-07,2.485236905158672e-09,1.5807383533683605e-05,1.486974724684842e-06,4.638019959202211e-07,1.39076846039643e-07,1.3865211201391503e-07,0.00014111778264046788,0.00014107191948125
2021-12-02_17h07m17s_C9H14N4O3_+K_-H2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+K,-H2,132,0.0,0.0,0.0,0.0,0.01653037896773059,0.01875949848024316,0.015884610977426376,0.015884610977426376,0.0,164,0.0,-4.454404354095459,0.0,0.0,6.619908809661865,4.44962215423584,4.454404354095459,0.0,0.0,0.0,-2.153371241320201e-07,0.0,0.0,3.1995097060644184e-07,2.149970441678306e-07,2.153371241320201e-07,0.0,0.0
2021-12-02_17h07m17s_C9H14N4O3_+Na_+H2_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+Na,+H2,132,25.82400890095322,3136.7019538609857,0.26785714285714285,0.26785714285714285,0.0007913479293062516,0.0007598784194528875,0.00037240747106680416,0.00037240747106680416,25.91819132778789,13,415.5055236816406,415.4229736328125,46536.6171875,1142.0999755859375,0.30121517181396484,0.13146573305130005,0.08254460990428925,4973.456984928817,1374.8665270101467,2.0414943719515577e-05,2.0408813725225627e-05,0.0022864737547934055,5.7977886172011495e-05,1.6220301546354676e-08,8.302778020663482e-09,6.130717711272382e-09,0.020414818562025847,0.020414612588343442
2021-12-02_17h07m17s_C9H14N4O3_+Na_-NH3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+Na,-NH3,132,1.2903475308416437,1.7976836005984873,0.4017857142857143,0.4017857142857143,0.3061747120372813,0.32157104863221886,0.3013779076429472,0.3013779076429472,1.2942298529282261,189,247.31443786621094,109.97334289550781,27699.216796875,431.4052429199219,142.78842163085938,137.5729522705078,137.34109497070312,1.8007184026060352,1.7320221277005425,1.162081207439769e-05,5.11198277308722e-06,0.0013015309814363718,2.1791089238831773e-05,6.532435236294987e-06,6.516989742522128e-06,6.50882930131047e-06,0.011545663322660094,0.0115453925453178
2021-12-02_17h07m17s_C9H14N4O3_+H_-H2O_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,+H,-H2O,132,35.661163779012746,3795.4827724084707,0.375,0.3392857142857143,0.002505935109469797,0.007123860182370821,0.0005156411137848057,0.0005156411137848057,35.78160799833368,4,3514.171875,3513.92236328125,393587.25,8604.0556640625,14.866982460021973,0.924882709980011,0.24945694208145142,14031.04200584367,236.35835490451652,0.0001695705286692828,0.00016955325554590672,0.018991898745298386,0.00043499396997503936,8.642227840027772e-07,4.851207435763172e-08,1.7273675823048507e-08,0.16956759961353698,0.16942410849456244
2021-12-02_17h07m17s_C9H14N4O3_[M]+_-CH2O3_132,2021-12-02_17h07m17s,Carnosine,C9H14N4O3,[M]+,-CH2O3,132,0.0,0.0,0.0,0.0,0.0003627011342653653,0.00037993920972644377,0.000358084106795004,0.000358084106795004,0.0,7,0.0,-0.1384200006723404,0.0,0.0,0.1461872160434723,0.13623712956905365,0.1384200006723404,0.0,0.0,0.0,-6.63026744618378e-09,0.0,0.0,6.367149918418136e-09,6.525707973992212e-09,6.63026744618378e-09,0.0,0.0
