row_id,dataset_id,name_short,formula,adduct,neutral_loss,well,occupancy_ratio,on_off_ratio,spot_occupancy,spot_occupancy_thresholded,image_occupancy,other_spots_occupancy,bg_occupancy,far_bg_occupancy,occupancy_vs_far_bg_ratio,in_n_spots,spot_intensity,spot_intensity_bgr_corrected,spot_intensity_sum,spot_intensity_std,other_spot_intensity,bg_intensity,far_bg_intensity,intensity_vs_far_bg_ratio,intensity_vs_other_spots_ratio,spot_intensity_tic_norm,spot_intensity_bgr_corrected_tic_norm,spot_intensity_sum_tic_norm,spot_intensity_std_tic_norm,other_spot_intensity_tic_norm,bg_intensity_tic,far_bg_intensity_tic,intensity_vs_far_bg_ratio_tic,intensity_vs_other_spots_ratio_tic
2021-11-08_17h35m29s_C23H44NO9P_-H__44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,-H,,44,87.86064014890948,7816.3594952155845,1.0,0.9855072463768116,0.00288300755347979,7.749535027898326e-05,0.0013816607562289872,0.0013816607562289872,99.53016350310092,1,84760.0390625,84759.90625,5848442.5,67548.0859375,0.07240049540996552,10.842927932739258,0.13230587542057037,635831.2324575959,1154761.1305494297,0.007376549765467644,0.007376539055258036,0.5089819431304932,0.005765829235315323,5.367405631062638e-09,9.530256761536293e-07,1.0611493905798852e-08,7.37647149008538,7.376510172745405
2021-11-08_17h35m29s_C23H44NO9P_-H_+C10H7NO3_44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,-H,+C10H7NO3,44,87.5065489864184,6398.611937912011,1.0,0.9855072463768116,0.0036614195929193334,0.002092374457532548,0.0014277161147699534,0.0014277161147699534,99.53016350310092,3,17888.533203125,17888.5,1234308.75,13479.78125,2.297813892364502,2.794689655303955,0.032550882548093796,533176.2339629227,7781.636113537363,0.0015577292069792747,0.0015577266458421946,0.10748331248760223,0.0011530773481354117,1.8307498805825162e-07,2.4653056129864126e-07,2.6107187522939057e-09,1.5577251401970402,1.5574440779233074
2021-11-08_17h35m29s_C23H44NO9P_[M]-__44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,[M]-,,44,87.15530044555052,7603.9453921629465,1.0,0.9855072463768116,0.002940667704549386,7.749535027898326e-05,0.0014737714733109198,0.0014737714733109198,99.06472128694351,1,21068.427734375,21068.3828125,1453721.5,16820.9296875,0.0187168400734663,2.7697231769561768,0.04560462385416031,452067.3270597432,1068549.9124541555,0.0018334330525249243,0.0018334293272346258,0.12650687992572784,0.0014322594506666064,1.3875716131650506e-09,2.426279763767525e-07,3.703653828068809e-09,1.83342626214873,1.8334305085087959
2021-11-08_17h35m29s_C23H44NO9P_[M]-_+C10H7NO3_44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,[M]-,+C10H7NO3,44,88.7418356926957,5882.45125468859,0.9855072463768116,0.9855072463768116,0.002652366949201407,0.0,0.0011053286049831899,0.0011053286049831899,98.08769736537484,1,6335.09130859375,6335.0732421875,437121.3125,4784.67431640625,0.0,1.0759475231170654,0.018228357657790184,329466.06368262286,6335091.30859375,0.0005523990839719772,0.0005523976287804544,0.03811553865671158,0.00041098895599134266,0.0,9.484826080097264e-08,1.4619916388625143e-09,0.5523982763703158,0.5523990839719772
2021-11-08_17h35m29s_C23H44NO9P_-H_-H2_44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,-H,-H2,44,53.62318840579711,339355.712890625,0.5362318840579711,0.5362318840579711,0.0010667127947875223,0.0,0.0,0.0,53.62318840579711,1,339.355712890625,339.355712890625,23415.544921875,364.66998291015625,0.0,0.0,0.0,339355.712890625,339355.712890625,2.952758950414136e-05,2.952758950414136e-05,0.002037403639405966,3.1316336389863864e-05,0.0,0.0,0.0,0.02952758950414136,0.02952758950414136
2021-11-08_17h35m29s_C23H44NO9P_-H_-CH2O2_44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,-H,-CH2O2,44,49.275362318840585,249039.32189941406,0.4927536231884058,0.4927536231884058,0.0013261834746007034,0.0009299442033477991,0.0,0.0,49.275362318840585,2,249.03932189941406,249.03932189941406,17183.712890625,275.83038330078125,0.4362492263317108,0.0,0.0,249039.32189941406,569.5592053729218,2.214457344962284e-05,2.214457344962284e-05,0.001527975546196103,2.531830978114158e-05,3.341423138181199e-08,0.0,0.0,0.02214457344962284,0.02214383353044557
2021-11-08_17h35m29s_C23H44NO9P_+Cl__44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,+Cl,,44,0.0,0.0,0.0,0.0,0.0006630917373003517,0.001782393056416615,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,1.7133346796035767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5563196598122886e-07,0.0,0.0,0.0,0.0
2021-11-08_17h35m29s_C23H44NO9P_[M]-_-H2_44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,[M]-,-H2,44,10.144927536231885,31065.052032470703,0.10144927536231885,0.10144927536231885,0.0006630917373003517,0.0012399256044637321,0.0,0.0,10.144927536231885,2,31.065052032470703,31.065052032470703,2143.488525390625,92.9933090209961,0.5244178175926208,0.0,0.0,31065.052032470703,59.12447388024587,2.6672944386518793e-06,2.6672944386518793e-06,0.0001840433105826378,8.026604518818203e-06,4.542706122379059e-08,0.0,0.0,0.0026672944386518793,0.0026671732768081395
2021-11-08_17h35m29s_C23H44NO9P_+Cl_+H2_44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,+Cl,+H2,44,1.4492753623188406,3869.7669506073,0.014492753623188406,0.014492753623188406,0.0001441503776739895,0.00030998140111593303,0.0,0.0,1.4492753623188406,2,3.8697669506073,3.8697669506073,267.013916015625,31.910917282104492,0.33168599009513855,0.0,0.0,3869.7669506073,11.631890328476587,3.211007424397394e-07,3.211007424397394e-07,2.215595122834202e-05,2.647863766469527e-06,3.4232741086270835e-08,0.0,0.0,0.0003211007424397394,0.0003210897506574397
2021-11-08_17h35m29s_C23H44NO9P_+Cl_-H3PO4_44,2021-11-08_17h35m29s,Lyso PS 17:1,C23H44NO9P,+Cl,-H3PO4,44,0.0,0.0,0.0,0.0,0.00023064060427838322,0.0005424674519528828,4.605535854096624e-05,4.605535854096624e-05,0.0,2,0.0,-0.012162413448095322,0.0,0.0,0.2587772011756897,0.011866096407175064,0.012162413448095322,0.0,0.0,0.0,-9.836326197998346e-10,0.0,0.0,3.721869745731965e-08,9.596681227463932e-10,9.836326197998346e-10,0.0,0.0
