row_id,dataset_id,name_short,formula,adduct,neutral_loss,well,occupancy_ratio,on_off_ratio,spot_occupancy,spot_occupancy_thresholded,image_occupancy,other_spots_occupancy,bg_occupancy,far_bg_occupancy,occupancy_vs_far_bg_ratio,in_n_spots,spot_intensity,spot_intensity_bgr_corrected,spot_intensity_sum,spot_intensity_std,other_spot_intensity,bg_intensity,far_bg_intensity,intensity_vs_far_bg_ratio,intensity_vs_other_spots_ratio,spot_intensity_tic_norm,spot_intensity_bgr_corrected_tic_norm,spot_intensity_sum_tic_norm,spot_intensity_std_tic_norm,other_spot_intensity_tic_norm,bg_intensity_tic,far_bg_intensity_tic,intensity_vs_far_bg_ratio_tic,intensity_vs_other_spots_ratio_tic
2021-12-23_09h45m04s_C5H9N3_+H__168,2021-12-23_09h45m04s,Histamine,C5H9N3,+H,,168,83.35043365342995,3958.9874749370974,0.8839285714285714,0.39285714285714285,0.0015163934426229509,0.0011873100303951367,0.0006049666772453189,0.0006049666772453189,87.34148951535138,2,478729.1875,478716.28125,53617668.0,1903050.625,129.47958374023438,120.92112731933594,12.91446304321289,37066.35882107018,3697.3048288107248,0.02396233193576336,0.02396136336028576,2.683781147003174,0.053320664912462234,7.586904757772572e-06,1.3281704013934359e-05,9.691939339973032e-07,23.93913027591477,23.781900918535644
2021-12-23_09h45m04s_C5H9N3_+H_-NH3_168,2021-12-23_09h45m04s,Histamine,C5H9N3,+H,-NH3,168,83.20884261355063,4365.038697134978,0.875,0.36607142857142855,0.0014508196721311475,0.0012822948328267477,0.0005157092986353539,0.0005157092986353539,86.54503467640318,2,50747.7109375,50746.52734375,5683743.5,210030.75,15.218867301940918,11.624947547912598,1.184282660484314,42814.85980463443,3334.3070560824394,0.0025091927964240313,0.002509099431335926,0.2810295820236206,0.0058374181389808655,9.169788199869799e-07,1.2880758504252299e-06,9.330270955842934e-08,2.5089587037787986,2.5068940276966813
2021-12-23_09h45m04s_C5H9N3_+H_+H2_168,2021-12-23_09h45m04s,Histamine,C5H9N3,+H,+H2,168,0.0,0.0,0.0,0.0,0.005631147540983606,0.01581496960486322,0.0035107902253252938,0.0035107902253252938,0.0,5,0.0,-56.06237030029297,0.0,0.0,532.1242065429688,55.42686462402344,56.06237030029297,0.0,0.0,0.0,-4.543291652225889e-06,0.0,0.0,3.311503314762376e-05,4.4917901504959445e-06,4.543291652225889e-06,0.0,0.0
2021-12-23_09h45m04s_C5H9N3_+Na__168,2021-12-23_09h45m04s,Histamine,C5H9N3,+Na,,168,83.77942427680091,2599.400259990382,0.9375,0.75,0.003622950819672131,0.010305851063829786,0.0011900983814662012,0.0011900983814662012,91.1887495243392,6,12518.7998046875,12517.27734375,1402105.625,36461.27734375,138.4160919189453,4.815033912658691,1.52284836769104,8215.25295437117,90.44258646915003,0.0007072193548083305,0.0007070841384120286,0.07920856773853302,0.0010497027542442083,9.820952072914224e-06,5.143995736034412e-07,1.35243880095004e-07,0.7071237206526423,0.7003413361116968
2021-12-23_09h45m04s_C5H9N3_+H_-H2_168,2021-12-23_09h45m04s,Histamine,C5H9N3,+H,-H2,168,57.66562166807237,302.5260080466279,0.8214285714285714,0.35714285714285715,0.006245901639344262,0.011493161094224925,0.004244684227229451,0.004244684227229451,60.30487952421982,5,1005.44482421875,1002.3595581054688,112609.8203125,1838.1190185546875,31.971670150756836,3.3224987983703613,3.0852508544921875,325.78195085965757,31.447008319226967,6.292575562838465e-05,6.26024411758408e-05,0.007047684863209724,6.0079186368966475e-05,2.1421674318844453e-06,3.517776576700271e-07,3.2331553256881307e-07,0.06290541732987917,0.06279124626562699
2021-12-23_09h45m04s_C5H9N3_+K_-NH3_168,2021-12-23_09h45m04s,Histamine,C5H9N3,+K,-NH3,168,1.0756882173207372,0.2768490694449184,0.9821428571428571,0.5,0.9155327868852459,0.9750189969604863,0.9030367343700413,0.9030367343700413,1.0760408577888627,189,1111.6427001953125,-2941.7998046875,124503.984375,508.4803466796875,5971.0009765625,4015.33740234375,4053.442626953125,0.27424649322948824,0.1861735609130185,8.564628660678864e-05,-0.0003351078776177019,0.009592384099960327,3.972897684434429e-05,0.000427385326474905,0.0004169679887127131,0.0004207541642244905,0.060282270334599444,0.06000221875497498
2021-12-23_09h45m04s_C5H9N3_+K__168,2021-12-23_09h45m04s,Histamine,C5H9N3,+K,,168,1.0157177339639114,1.1533862513350452,0.9910714285714286,0.9910714285714286,0.9681393442622951,0.9795307750759878,0.9657350841002856,0.9657350841002856,1.0160746165110142,189,1662.1685791015625,219.3692626953125,186162.875,507.0498046875,1635.40087890625,1441.1195068359375,1442.79931640625,1.1520433979677234,1.0163670474765591,0.00013049413973931223,-3.953058330807835e-05,0.014615342952311039,4.574870763462968e-05,0.00012442895967978984,0.00016994692850857973,0.00017002472304739058,0.1115310960262732,0.1160536987383123
2021-12-23_09h45m04s_C5H9N3_+K_+H2_168,2021-12-23_09h45m04s,Histamine,C5H9N3,+K,+H2,168,1.133707398008504,1.3277773007808815,0.6071428571428571,0.6071428571428571,0.5415655737704917,0.6179711246200608,0.5255375277689622,0.5255375277689622,1.1322506142113484,189,506.18072509765625,123.8477783203125,56692.2421875,487.6271667480469,534.7077026367188,381.2231140136719,382.33294677734375,1.323923050422818,0.9466476281414773,3.838652992271818e-05,-4.2080937419086695e-06,0.004299291409552097,3.723748159245588e-05,3.954532076022588e-05,4.2518688132986426e-05,4.259462366462685e-05,0.036818269585731186,0.036926268779360075
2021-12-23_09h45m04s_C5H9N3_+Na_-H2_168,2021-12-23_09h45m04s,Histamine,C5H9N3,+Na,-H2,168,0.955048176739985,1.9463405783800671,0.017857142857142856,0.017857142857142856,0.00909016393442623,0.010923252279635259,0.008697635671215486,0.008697635671215486,0.953543440848531,118,7.793983459472656,3.769279956817627,872.9261474609375,57.801734924316406,5.039660453796387,4.003429412841797,4.024703502655029,1.9360550160567893,1.546222668817654,5.552091693061811e-07,1.3413685451268975e-07,6.218342605279759e-05,4.119781806366518e-06,3.5940709608439647e-07,4.1947936324504553e-07,4.210723147934914e-07,0.0005549754844942715,0.0005550096948834444
2021-12-23_09h45m04s_C5H9N3_[M]+__168,2021-12-23_09h45m04s,Histamine,C5H9N3,[M]+,,168,14.340979428363372,127.27674448928623,0.1875,0.1875,0.0032950819672131148,0.0033719604863221885,0.0030744208187876865,0.0030744208187876865,14.302418336661844,59,149.3795623779297,148.19345092773438,16730.51171875,391.35003662109375,1.3748525381088257,1.1726595163345337,1.1861050128936768,125.83517107202117,108.57236385467513,9.631652574171312e-06,9.483445865043905e-06,0.0010787451174110174,2.1864196241949685e-05,1.0321876686703035e-07,1.4652705715434422e-07,1.4820707860963012e-07,0.009630225306612266,0.009630658509475847
