row_id,dataset_id,name_short,formula,adduct,neutral_loss,well,occupancy_ratio,on_off_ratio,spot_occupancy,spot_occupancy_thresholded,image_occupancy,other_spots_occupancy,bg_occupancy,far_bg_occupancy,occupancy_vs_far_bg_ratio,in_n_spots,spot_intensity,spot_intensity_bgr_corrected,spot_intensity_sum,spot_intensity_std,other_spot_intensity,bg_intensity,far_bg_intensity,intensity_vs_far_bg_ratio,intensity_vs_other_spots_ratio,spot_intensity_tic_norm,spot_intensity_bgr_corrected_tic_norm,spot_intensity_sum_tic_norm,spot_intensity_std_tic_norm,other_spot_intensity_tic_norm,bg_intensity_tic,far_bg_intensity_tic,intensity_vs_far_bg_ratio_tic,intensity_vs_other_spots_ratio_tic
2022-02-19_09h24m30s_C23H48NO7P_+H__33,2022-02-19_09h24m30s,Lyso PC 15:0,C23H48NO7P,+H,,33,66.71945888653201,55445.942691193595,0.6836158192090396,0.6271186440677966,0.0028338960535783473,0.003636254357494891,0.0002461235540241201,0.0002461235540241201,67.1512139690466,10,239160.8125,239157.1875,42331464.0,293250.40625,41.33375930786133,4.312405109405518,3.6318488121032715,65832.8559402767,5785.9490778385825,0.08661232888698578,0.08660759776830673,15.330382347106934,0.07674361765384674,3.998586180387065e-05,5.2433720156841446e-06,4.734730737254722e-06,86.20417532837881,83.28221764164701
2022-02-19_09h24m30s_C23H48NO7P_+H__40,2022-02-19_09h24m30s,Lyso PE 18:0,C23H48NO7P,+H,,40,30.878427253271017,975.3529238379559,0.3163841807909605,0.13559322033898305,0.0028338960535783473,0.005589614136314461,0.0002461235540241201,0.0002461235540241201,30.85987264625309,10,4207.09228515625,4202.671875,744655.3125,8411.7099609375,1291.0877685546875,4.312405109405518,4.420345306396484,951.5412150844068,3.2585616013575036,0.004902227316051722,0.004896852653473616,0.8676942586898804,0.01136742252856493,0.00047461403300985694,5.2433720156841446e-06,5.3746143748867325e-06,4.87602058571947,3.3244138508879586
2022-02-19_09h24m30s_C23H48NO7P_+Na__33,2022-02-19_09h24m30s,Lyso PC 15:0,C23H48NO7P,+Na,,33,66.8341325981379,46162.46492478043,0.6836158192090396,0.6384180790960452,0.0035534399734322244,0.0056196658252193775,0.00022854330016525438,0.00022854330016525438,67.1512139690466,11,181402.953125,181399.59375,32108322.0,228298.4375,198.48500061035156,3.928663492202759,3.3566184043884277,54027.269116676645,913.9332374433432,0.06245092675089836,0.062446918338537216,11.053813934326172,0.05513903498649597,0.00015266182890627533,4.300323780626059e-06,4.009455096820602e-06,62.201532499388634,54.17974742007036
2022-02-19_09h24m30s_C23H48NO7P_+Na__40,2022-02-19_09h24m30s,Lyso PE 18:0,C23H48NO7P,+Na,,40,51.92073110929721,8482.827172388335,0.5310734463276836,0.4915254237288136,0.0035534399734322244,0.006431061425652121,0.00022854330016525438,0.00022854330016525438,51.98324088875548,11,33334.65625,33330.68359375,5900234.5,47039.54296875,986.0823974609375,3.928663492202759,3.9710679054260254,8392.267464628021,33.80510850890836,0.02531416155397892,0.02531002089381218,4.480606555938721,0.0354343056678772,0.0003501978062558919,4.300323780626059e-06,4.141119461564813e-06,25.2097649059056,18.74848369378948
2022-02-19_09h24m30s_C23H48NO7P_+H_-H2O_33,2022-02-19_09h24m30s,Lyso PC 15:0,C23H48NO7P,+H,-H2O,33,64.95968712500418,106173.66403786551,0.6610169491525424,0.5819209039548022,0.0029445951181712514,0.004177184757783388,0.00017580253858865723,0.00017580253858865723,65.16208304723357,8,33595.796875,33595.54296875,5946456.0,47276.78515625,15.193438529968262,0.31542307138442993,0.2540952265262604,131699.0416970485,2211.058790276351,0.009938156232237816,0.009937933646142483,1.7590535879135132,0.010138195939362049,8.731490197533276e-06,2.5230892219951784e-07,2.2231327534427692e-07,9.935947339241181,9.852132434461515
2022-02-19_09h24m30s_C23H48NO7P_+H_-H2O_40,2022-02-19_09h24m30s,Lyso PE 18:0,C23H48NO7P,+H,-H2O,40,35.533504068378356,2265.3433001247854,0.3615819209039548,0.14689265536723164,0.0029445951181712514,0.00576992426974396,0.00017580253858865723,0.00017580253858865723,35.581128041996635,8,716.806884765625,716.4951171875,126874.8203125,1366.1202392578125,190.08169555664062,0.31542307138442993,0.31177106499671936,2291.794110728061,3.771026513836614,0.0007643237477168441,0.0007641201955266297,0.13528530299663544,0.0016272696666419506,5.752846482209861e-05,2.5230892219951784e-07,2.0353361662728275e-07,0.7641682137965784,0.7227453190542927
2022-02-19_09h24m30s_C23H48NO7P_+K__33,2022-02-19_09h24m30s,Lyso PC 15:0,C23H48NO7P,+K,,33,50.56954056870102,13229.418986381217,0.6497175141242938,0.5988700564971752,0.005844910610505342,0.007542973915134031,0.002848001125136247,0.002848001125136247,50.78378090112119,8,3570.523681640625,3570.26416015625,631982.6875,4903.8330078125,3.2761943340301514,0.26889270544052124,0.2595570385456085,13703.424407840865,1089.5062415324483,0.0011782662477344275,0.0011780228232964873,0.20855313539505005,0.0013441586634144187,2.468087359375204e-06,2.492112400886981e-07,2.4344581106561236e-07,1.1779794735660665,1.1753653433877644
2022-02-19_09h24m30s_C23H48NO7P_+K__40,2022-02-19_09h24m30s,Lyso PE 18:0,C23H48NO7P,+K,,40,39.136427048820785,1936.386447701201,0.5028248587570622,0.4406779661016949,0.005844910610505342,0.008324317826661858,0.002848001125136247,0.002848001125136247,39.304241104060466,8,522.6165771484375,522.3511962890625,92503.1328125,834.2061767578125,19.488468170166016,0.26889270544052124,0.265360563993454,1962.0643886355535,26.81533290623321,0.00037591360160149634,0.0003756684309337288,0.06653670966625214,0.0005683180643245578,6.735921033396153e-06,2.492112400886981e-07,2.4517930796719156e-07,0.37582145795651534,0.3733984193348618
2022-02-19_09h24m30s_C23H48NO7P_+Na_-H2O_33,2022-02-19_09h24m30s,Lyso PC 15:0,C23H48NO7P,+Na,-H2O,33,15.24660090846661,96.90668316790232,0.2768361581920904,0.1807909604519774,0.011778380472685005,0.016558480586608967,0.008157237790513696,0.008157237790513696,15.377322843909866,10,60.87010192871094,60.253173828125,10774.0078125,112.82383728027344,14.88585090637207,0.6271311044692993,0.6169283390045166,98.50673304087778,4.088850107490262,1.6652689737384208e-05,1.5995523426681757e-05,0.002947526052594185,2.9979744795127772e-05,9.703463547339197e-06,6.758997415090562e-07,6.571662538590317e-07,0.016641753338684978,0.016492653871740887
2022-02-19_09h24m30s_C23H48NO7P_+Na_-H2O_40,2022-02-19_09h24m30s,Lyso PE 18:0,C23H48NO7P,+Na,-H2O,40,31.115512058095124,3235.146963887053,0.5649717514124294,0.519774011299435,0.011778380472685005,0.015025844452458229,0.008157237790513696,0.008157237790513696,31.043713327785042,10,2032.096435546875,2031.4666748046875,359681.0625,3040.2109375,4.400605201721191,0.6271311044692993,0.6298060417175293,3221.428301501326,461.67167258713926,0.0012882428709417582,0.0012875645188614726,0.22801898419857025,0.0016507426043972373,2.939686964964494e-06,6.758997415090562e-07,6.783563435419637e-07,1.287369575623651,1.2844669402206637
