row_id,dataset_id,name_short,formula,adduct,neutral_loss,well,occupancy_ratio,on_off_ratio,spot_occupancy,spot_occupancy_thresholded,image_occupancy,other_spots_occupancy,bg_occupancy,far_bg_occupancy,occupancy_vs_far_bg_ratio,in_n_spots,spot_intensity,spot_intensity_bgr_corrected,spot_intensity_sum,spot_intensity_std,other_spot_intensity,bg_intensity,far_bg_intensity,intensity_vs_far_bg_ratio,intensity_vs_other_spots_ratio,spot_intensity_tic_norm,spot_intensity_bgr_corrected_tic_norm,spot_intensity_sum_tic_norm,spot_intensity_std_tic_norm,other_spot_intensity_tic_norm,bg_intensity_tic,far_bg_intensity_tic,intensity_vs_far_bg_ratio_tic,intensity_vs_other_spots_ratio_tic
2022-03-14_22h35m51s_C42H81NO12S_-H_-CH2O3_36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,-H,-CH2O3,36,0.888652626197166,152.87801518528158,0.008928571428571428,0.0,0.0011469110257168193,0.004416793313069909,4.731338811172268e-05,4.731338811172268e-05,0.888575333581488,1,0.8051120638847351,0.8007668852806091,90.17255401611328,8.482382774353027,34.96670150756836,0.00426636915653944,0.004345176741480827,150.62403037802767,0.02302444911085957,2.6735474421002436e-06,2.655079470059718e-06,0.0002994373207911849,2.8167571144877e-05,0.00010525770630920306,1.8133109236373457e-08,1.8468060858367608e-08,0.002673498067775223,0.0024189358073132506
2022-03-14_22h35m51s_C42H81NO12S_[M]-_+H2_36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,[M]-,+H2,36,47.08338686659787,747.9903033999218,0.7678571428571429,0.6875,0.012403192432751996,0.02673822188449848,0.0063084517482296905,0.0063084517482296905,47.11797327228002,21,90.15532684326172,90.036865234375,10097.396484375,85.400634765625,6.161814212799072,0.1195300742983818,0.11846340447664261,754.6689903759508,14.628921744229299,0.0003227292909286916,0.00032220478169620037,0.03614567965269089,0.00029122186242602766,2.2286372768576257e-05,5.322237370819494e-07,5.245001943876559e-07,0.3225601080892971,0.3156936251186346
2022-03-14_22h35m51s_C42H81NO12S_[M]-_-CH2O3_36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,[M]-,-CH2O3,36,0.0,0.0,0.0,0.0,0.0013479160508424474,0.003989361702127659,0.0004731338811172268,0.0004731338811172268,0.0,1,0.0,-0.019169434905052185,0.0,0.0,11.492865562438965,0.01882176101207733,0.019169434905052185,0.0,0.0,0.0,-7.380820221669637e-08,0.0,0.0,3.439653664827347e-05,7.246955391337906e-08,7.380820221669637e-08,0.0,0.0
2022-03-14_22h35m51s_C42H81NO12S_[M]-_+C8H8O3_36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,[M]-,+C8H8O3,36,8.324963336129896,19.42168152081431,0.14285714285714285,0.14285714285714285,0.0107596807567248,0.020896656534954407,0.007160092734240699,0.007160092734240699,8.292099483350404,127,3.08823561668396,2.9287071228027344,345.88238525390625,8.714605331420898,0.5901256799697876,0.15800969302654266,0.15952849388122559,19.23792805885872,5.224329988238372,1.0858640052902047e-05,1.026975951390341e-05,0.0012161677004769444,3.006770202773623e-05,2.2306644495984074e-06,5.864191621185455e-07,5.888808232157317e-07,0.010852249371358499,0.010834471981422917
2022-03-14_22h35m51s_C42H81NO12S_[M]-__36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,[M]-,,36,29.737616464447047,3176.7810758251712,0.49107142857142855,0.45535714285714285,0.009127992905704995,0.014437689969604863,0.006513476430047156,0.006513476430047156,29.985811595644662,36,388.28973388671875,388.177734375,43488.44921875,575.7101440429688,0.2675662636756897,0.12122741341590881,0.11199156939983368,3436.4487186890096,1445.7874513814681,0.0014039279194548726,0.0014034853084012866,0.15723992884159088,0.001986564602702856,1.0437203172841691e-06,4.991946980226203e-07,4.426073303420708e-07,1.4033068055760056,1.4024641391385912
2022-03-14_22h35m51s_C42H81NO12S_+Cl_+C8H8O3_36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,+Cl,+C8H8O3,36,5.786373165873536,9.29275528428674,0.10714285714285714,0.10714285714285714,0.012379544782737216,0.023508738601823707,0.008516409860110083,0.008516409860110083,5.772383202352827,147,1.6638654470443726,1.4847581386566162,186.35293579101562,5.201866149902344,0.6397193074226379,0.1780497431755066,0.17910729348659515,9.238190274444433,2.5968710912387665,5.475434591062367e-06,4.756569069286343e-06,0.0006132486741989851,1.6798378055682406e-05,2.664611429281649e-06,7.162995530052285e-07,7.188652944023488e-07,0.005471501318656109,0.005460883458584647
2022-03-14_22h35m51s_C42H81NO12S_+Cl__36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,+Cl,,36,3.867464309197083,7.007656039383184,0.07142857142857142,0.07142857142857142,0.012001182382500739,0.022321428571428572,0.00846909647199836,0.00846909647199836,3.854927374523064,140,1.2720588445663452,1.0899436473846436,142.47059631347656,5.035566329956055,0.7250219583511353,0.18052415549755096,0.18211519718170166,6.9467682865453595,1.7520941755746775,4.461820935830474e-06,3.671624881462776e-06,0.0004997239448130131,1.7036569261108525e-05,2.850984856195282e-06,7.845953859941801e-07,7.901960543676978e-07,0.004458298006336671,0.004449136515003054
2022-03-14_22h35m51s_C42H81NO12S_-H_+C8H8O3_36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,-H,+C8H8O3,36,8.264125663403089,21.991146007251455,0.125,0.125,0.006987880579367426,0.011968085106382979,0.005125617045436624,0.005125617045436624,8.238801782821813,98,2.2642858028411865,2.1609785556793213,253.60000610351562,6.411942481994629,0.24621962010860443,0.10196352005004883,0.10330726951360703,21.70784273617485,9.159005267650189,8.148818778863642e-06,7.731916412012652e-06,0.0009126677177846432,2.2890262698638253e-05,1.0089988791150972e-06,4.123931773847289e-07,4.169027363332134e-07,0.008145422929755636,0.008140604917626438
2022-03-14_22h35m51s_C42H81NO12S_+Cl_+H2_36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,+Cl,+H2,36,4.392153367592351,7.507287081618699,0.08035714285714286,0.08035714285714286,0.010877919006798699,0.018284574468085107,0.008295614048922043,0.008295614048922043,4.367078958821498,123,1.3221288919448853,1.1446483135223389,148.07843017578125,4.7277607917785645,0.4347696602344513,0.1751127392053604,0.17748063802719116,7.4076880638641684,3.034008588926448,4.719675871456275e-06,3.972669674112694e-06,0.0005286036757752299,1.690493809292093e-05,1.7817036450651358e-06,7.380758120234532e-07,7.470060836567427e-07,0.004716152876566025,0.004711281763565202
2022-03-14_22h35m51s_C42H81NO12S_+Cl_-H2O_36,2022-03-14_22h35m51s,Sulfo GalCer 18:0(2S-OH),C42H81NO12S,+Cl,-H2O,36,1.6424437279045767,3.294641791477655,0.026785714285714284,0.026785714285714284,0.008016553355010347,0.013060410334346505,0.0063084517482296905,0.0063084517482296905,1.6355897233987997,116,0.43634456396102905,0.30340152978897095,48.87059020996094,2.780012607574463,0.402014821767807,0.131440669298172,0.1329430490732193,3.25768725574183,1.0827010332945637,1.6713592003725353e-06,1.1110633977295947e-06,0.00018719222862273455,1.0494225534785073e-05,1.5480145520996302e-06,5.540556458072388e-07,5.602958026429405e-07,0.0016704232692261508,0.0016687759109781477
