row_id,dataset_id,name_short,formula,adduct,neutral_loss,well,occupancy_ratio,on_off_ratio,spot_occupancy,spot_occupancy_thresholded,image_occupancy,other_spots_occupancy,bg_occupancy,far_bg_occupancy,occupancy_vs_far_bg_ratio,in_n_spots,spot_intensity,spot_intensity_bgr_corrected,spot_intensity_sum,spot_intensity_std,other_spot_intensity,bg_intensity,far_bg_intensity,intensity_vs_far_bg_ratio,intensity_vs_other_spots_ratio,spot_intensity_tic_norm,spot_intensity_bgr_corrected_tic_norm,spot_intensity_sum_tic_norm,spot_intensity_std_tic_norm,other_spot_intensity_tic_norm,bg_intensity_tic,far_bg_intensity_tic,intensity_vs_far_bg_ratio_tic,intensity_vs_other_spots_ratio_tic
2022-06-01_18h21m54s_C22H45O9P_-H__32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,-H,,32,88.00206235650043,64699.01221001425,0.8840579710144928,0.7101449275362319,0.002846790890269151,0.0028659953524399692,4.5877873101803e-05,4.5877873101803e-05,88.40579710144928,2,48449.2421875,48449.2421875,3342997.75,44890.01171875,3.735309600830078,0.7478405237197876,0.0,48449242.1875,12967.137995399595,0.014145398512482643,0.014145398512482643,0.9760324954986572,0.013268225826323032,1.8385090925221448e-06,1.6877460495834384e-07,0.0,14.145398512482643,14.119439794039982
2022-06-01_18h21m54s_C22H45O9P_[M]-__32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,[M]-,,32,85.11674883661517,67537.80683275548,0.855072463768116,0.7101449275362319,0.00347941108810674,0.0047250193648334625,4.5877873101803e-05,4.5877873101803e-05,85.5072463768116,3,12059.1845703125,12059.1845703125,832083.75,11075.962890625,1.4739172458648682,0.17755457758903503,0.0,12059184.5703125,8176.177073067706,0.003521893173456192,0.003521893173456192,0.24301062524318695,0.0032809909898787737,5.45684542885283e-07,4.0070979423489916e-08,0.0,3.521893173456192,3.5199723789376227
2022-06-01_18h21m54s_C22H45O9P_-H_-CH2O2_32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,-H,-CH2O2,32,0.0,0.0,0.0,0.0,0.002070393374741201,0.005499612703330751,4.5877873101803e-05,4.5877873101803e-05,0.0,2,0.0,-0.12802249193191528,0.0,0.0,12.958075523376465,0.12494483590126038,0.12802249193191528,0.0,0.0,0.0,-4.020356669798275e-08,0.0,0.0,4.163497578701936e-06,3.923707225794715e-08,4.020356669798275e-08,0.0,0.0
2022-06-01_18h21m54s_C22H45O9P_-H_-H2_32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,-H,-H2,32,67.80486771730362,43751.099987423215,0.6811594202898551,0.6811594202898551,0.002616747181964573,0.0033307513555383425,4.5877873101803e-05,4.5877873101803e-05,68.11594202898551,4,2147.365966796875,2147.365966796875,148168.25,1906.0843505859375,1.057140827178955,0.0480814166367054,0.0,2147365.966796875,2029.3763473070376,0.0006244928808882833,0.0006244928808882833,0.043090008199214935,0.0005590422078967094,4.840877068090776e-07,1.0851139542467081e-08,0.0,0.6244928808882833,0.624190717835075
2022-06-01_18h21m54s_C22H45O9P_-H_-H2O_32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,-H,-H2O,32,56.26361363776257,43334.59492757998,0.5652173913043478,0.5652173913043478,0.00270301357257879,0.00418280402788536,4.5877873101803e-05,4.5877873101803e-05,56.2572851972928,4,314.8004455566406,314.7940368652344,21721.23046875,321.6782531738281,5.159811496734619,0.006264414172619581,0.006418720353394747,42433.25406012783,60.99824528677769,9.297061478719115e-05,9.296913776779547e-05,0.006414972245693207,9.640877397032455e-05,2.4981632122944575e-06,1.4434327066936703e-09,1.478987599057291e-09,0.09297047728500817,0.09273893778447072
2022-06-01_18h21m54s_C22H45O9P_[M]-_-CH2O2_32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,[M]-,-CH2O2,32,0.0,0.0,0.0,0.0,0.0014090177133655394,0.003718048024786987,4.5877873101803e-05,4.5877873101803e-05,0.0,3,0.0,-0.032177746295928955,0.0,0.0,2.9046249389648438,0.03140419349074364,0.032177746295928955,0.0,0.0,0.0,-1.0104944436761798e-08,0.0,0.0,9.298684062741813e-07,9.862021421724876e-09,1.0104944436761798e-08,0.0,0.0
2022-06-01_18h21m54s_C22H45O9P_-H_-CH2O3_32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,-H,-CH2O3,32,0.0,0.0,0.0,0.0,0.0006038647342995169,0.001549186676994578,4.5877873101803e-05,4.5877873101803e-05,0.0,1,0.0,-0.005560456775128841,0.0,0.0,0.5488761067390442,0.0054267835803329945,0.005560456775128841,0.0,0.0,0.0,-1.3382029928621364e-09,0.0,0.0,1.5556241805825266e-07,1.306032504366783e-09,1.3382029928621364e-09,0.0,0.0
2022-06-01_18h21m54s_C22H45O9P_+Cl_-H2_32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,+Cl,-H2,32,0.0,0.0,0.0,0.0,0.000862663906142167,0.002013942680092951,0.000183511492407212,0.000183511492407212,0.0,4,0.0,-0.02648697979748249,0.0,0.0,1.5013896226882935,0.02585023269057274,0.02648697979748249,0.0,0.0,0.0,-8.171950227620073e-09,0.0,0.0,4.947333991367486e-07,7.975496707501861e-09,8.171950227620073e-09,0.0,0.0
2022-06-01_18h21m54s_C22H45O9P_+Cl_-H3PO4_32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,+Cl,-H3PO4,32,0.0,0.0,0.0,0.0,0.0006038647342995169,0.001549186676994578,4.5877873101803e-05,4.5877873101803e-05,0.0,1,0.0,-0.005560456775128841,0.0,0.0,0.5488761067390442,0.0054267835803329945,0.005560456775128841,0.0,0.0,0.0,-1.3382029928621364e-09,0.0,0.0,1.5556241805825266e-07,1.306032504366783e-09,1.3382029928621364e-09,0.0,0.0
2022-06-01_18h21m54s_C22H45O9P_[M]-_-H2_32,2022-06-01_18h21m54s,Lyso PG 16:0,C22H45O9P,[M]-,-H2,32,62.034240677533084,56159.48504287434,0.6231884057971014,0.6231884057971014,0.0021566597653554175,0.0024012393493415955,4.5877873101803e-05,4.5877873101803e-05,62.31884057971014,3,551.5362548828125,551.5362548828125,38056.0,500.1353759765625,0.8637956380844116,0.008820892311632633,0.0,551536.2548828125,637.7648436161257,0.0001607035956112668,0.0001607035956112668,0.011088548228144646,0.00014680071035400033,2.113432771011503e-07,1.9907220316639496e-09,0.0,0.1607035956112668,0.16066963916319538
