row_id,dataset_id,name_short,formula,adduct,neutral_loss,well,occupancy_ratio,on_off_ratio,spot_occupancy,spot_occupancy_thresholded,image_occupancy,other_spots_occupancy,bg_occupancy,far_bg_occupancy,occupancy_vs_far_bg_ratio,in_n_spots,spot_intensity,spot_intensity_bgr_corrected,spot_intensity_sum,spot_intensity_std,other_spot_intensity,bg_intensity,far_bg_intensity,intensity_vs_far_bg_ratio,intensity_vs_other_spots_ratio,spot_intensity_tic_norm,spot_intensity_bgr_corrected_tic_norm,spot_intensity_sum_tic_norm,spot_intensity_std_tic_norm,other_spot_intensity_tic_norm,bg_intensity_tic,far_bg_intensity_tic,intensity_vs_far_bg_ratio_tic,intensity_vs_other_spots_ratio_tic
2021-12-02_16h43m32s_C40H79NO3_+H__34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+H,,34,89.77131584715424,6877.753899224787,1.0,0.9855072463768116,0.001767457979552937,0.0,0.0011394156425490356,0.0011394156425490356,100.0,1,861174.6875,861174.6875,59421052.0,665804.0,0.0,125.21061706542969,0.0,861174687.5,861174687.5,0.08315106481313705,0.08315106481313705,5.737423419952393,0.07345091551542282,0.0,8.935865480452776e-06,0.0,83.15106481313705,83.15106481313705
2021-12-02_16h43m32s_C40H79NO3_+Na__34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+Na,,34,79.25221990496873,3562.0027407155394,1.0,0.9855072463768116,0.003038179402760931,7.828401440425865e-05,0.0026179430834757603,0.0026179430834757603,99.8629423535539,1,326675.78125,326675.75,22540628.0,154102.546875,0.22007620334625244,91.71026611328125,0.03858326002955437,8252877.125484142,1477661.441192547,0.029830124229192734,0.029830122366547585,2.0582785606384277,0.0173368938267231,1.6486429998963104e-08,6.3896181927702855e-06,2.1754067436319247e-09,29.83005933668049,29.829632445045533
2021-12-02_16h43m32s_C40H79NO3_+H_-H2O_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+H,-H2O,34,72.61677271921357,3095.7637003021173,1.0,0.9855072463768116,0.004204932709524635,0.0013308282448723971,0.0037709231979599035,0.0037709231979599035,94.6726956160183,1,86555.3671875,86554.8828125,5972320.5,43150.3125,1.0817056894302368,27.958293914794922,0.4846411943435669,178229.04686760655,79943.5784188489,0.007871860638260841,0.007871822454035282,0.5431584119796753,0.004721553064882755,6.4237632102504e-08,1.8943899249279639e-06,3.8509124777874604e-08,7.871557511470436,7.871355001054135
2021-12-02_16h43m32s_C40H79NO3_+K__34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+K,,34,67.87022886708033,3253.0507739715404,1.0,0.9855072463768116,0.005140645757523248,0.0021136683889149835,0.004734000705352541,0.004734000705352541,75.7700546993615,3,38729.078125,38726.3359375,2672306.5,25023.412109375,1.8526839017868042,11.904463768005371,2.740570306777954,14126.604022975638,20893.032564866233,0.0035771236289292574,0.0035768456291407347,0.2468215376138687,0.002648293739184737,1.4285190275131754e-07,9.108874792218558e-07,2.7805523927781906e-07,3.576129267450108,3.5766127029992294
2021-12-02_16h43m32s_C40H79NO3_[M]+_+H2_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,[M]+,+H2,34,76.57894934789593,5561.759805316989,0.8405797101449275,0.8260869565217391,0.0015017616819730838,0.0,0.0009766419793277449,0.0009766419793277449,84.05797101449275,1,293260.5625,293260.5625,20234978.0,299857.875,0.0,52.72701644897461,0.0,293260562.5,293260562.5,0.02687005326151848,0.02687005326151848,1.8540337085723877,0.03081652708351612,0.0,3.791311655731988e-06,0.0,26.87005326151848,26.87005326151848
2021-12-02_16h43m32s_C40H79NO3_+K_+H2_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+K,+H2,34,3.7744098676739672,17.59238975316192,0.043478260869565216,0.028985507246376812,0.0018483220701207186,0.0035227806481916393,0.0015192208567320474,0.0015192208567320474,3.7730318995239043,3,57.73917770385742,54.423301696777344,3984.003173828125,308.6289367675781,58.52275085449219,3.2810542583465576,3.31587553024292,17.407701066077912,0.9865939359801895,6.171182121761376e-06,6.001359906804282e-06,0.0004258115659467876,3.287152503617108e-05,2.931649987658602e-06,1.6812585101888544e-07,1.6982203021598252e-07,0.00617013429702835,0.006153143259400892
2021-12-02_16h43m32s_C40H79NO3_+K_-NH3_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+K,-NH3,34,2.3095799541918587,4.517611114273282,0.028985507246376812,0.0,0.0036504360884884192,0.00986378581493659,0.0025501207238002224,0.0025501207238002224,2.3065704429627,2,6.247103691101074,4.8509321212768555,431.0501708984375,38.170433044433594,24.633363723754883,1.3818334341049194,1.3961714506149292,4.471250603031985,0.2535930605375044,5.401086582423886e-07,4.4730637682732777e-07,3.726749855559319e-05,3.3512349091324722e-06,1.4424241499000345e-06,9.185129101751954e-08,9.280228141506086e-08,0.0005400585395778181,0.0005393307145948741
2021-12-02_16h43m32s_C40H79NO3_+K_-H2_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+K,-H2,34,2.90306613274591,1.0129573913845877,0.08695652173913043,0.08695652173913043,0.020435510887772193,0.022858932206043524,0.01995333821654323,0.01995333821654323,2.90019595488301,30,37.280174255371094,0.32285308837890625,2572.33203125,122.90909576416016,19.007810592651367,36.80229949951172,36.95732116699219,1.0087085418984443,1.9612049935298566,2.991147539432859e-06,-2.2303356672637165e-07,0.000206389173399657,9.85274982667761e-06,1.5768024468343356e-06,3.1949766707839444e-06,3.2141811061592307e-06,0.00298156425194745,0.002986438515873709
2021-12-02_16h43m32s_C40H79NO3_+H_+H2_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+H,+H2,34,9.786505820654876,15924.793451838996,0.10144927536231885,0.10144927536231885,0.00047363253046843413,0.0005479881008298106,0.0003662407422479043,0.0003662407422479043,9.782426486129635,1,2508.853759765625,2508.6953125,173110.90625,11699.1298828125,0.19763068854808807,0.15654388070106506,0.15839159488677979,15740.18856858627,12630.745924027931,0.00027571822283789515,0.0002757025940809399,0.019024558365345,0.0012451675720512867,1.4693867456117005e-08,1.5437338518609067e-08,1.5619548321410548e-08,0.27571391631105646,0.2757141715304029
2021-12-02_16h43m32s_C40H79NO3_+Na_+C8H8O3_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+Na,+C8H8O3,34,58.81947644175985,2163.960981218713,0.8115942028985508,0.8115942028985508,0.006053254779645354,0.014717394708000627,0.0037980521418301185,0.0037980521418301185,59.875637200131834,84,2949.715087890625,2948.899658203125,203530.34375,2336.9013671875,2.671875238418579,1.3621091842651367,0.8154487013816833,3612.8602849129356,1103.573801535099,0.0002652601688168943,0.0002652106049936265,0.018302951008081436,0.0002312978176632896,1.2216482048188482e-07,8.848972044006587e-08,4.956509513931451e-08,0.26524702182302223,0.2652277673143135
2021-12-02_16h43m32s_C40H79NO3_[M]+__34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,[M]+,,34,56.05073414141379,1803.8414052144565,0.7536231884057971,0.7536231884057971,0.00545255010685612,0.012995146391106936,0.003445375871517322,0.003445375871517322,57.46059391141164,96,1841.392822265625,1840.755126953125,127056.1015625,1651.69287109375,2.1616451740264893,1.0198174715042114,0.637662947177887,2883.199707141835,851.453971451662,0.00016453709395136684,0.00016450328985229135,0.01135305967181921,0.00016569459694437683,9.130980060945149e-08,6.12812840472543e-08,3.380203850156249e-08,0.16453153245017224,0.16452207147382472
2021-12-02_16h43m32s_C40H79NO3_+Na_+H2_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+Na,+H2,34,8.631898225515103,1123.0763387855648,0.11594202898550725,0.11594202898550725,0.004770981343499105,0.011899170189447314,0.0034318113995822144,0.0034318113995822144,8.605945392251614,15,738.53125,737.8668823242188,50958.65625,3289.79150390625,1.8787040710449219,0.6565966606140137,0.6643465161323547,1109.9949155713125,392.89761690490604,8.111363422358409e-05,8.107659232337028e-05,0.005596840754151344,0.0003494418633636087,8.357022807103931e-08,3.6612131992797003e-08,3.704426987383158e-08,0.08111062953953378,0.08110685610512125
2021-12-02_16h43m32s_C40H79NO3_[M]+_+C8H8O3_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,[M]+,+C8H8O3,34,35.30448574545831,341.6157009884472,0.5072463768115942,0.5072463768115942,0.006330503090163461,0.014952246751213403,0.0043677599631046365,0.0043677599631046365,35.48221569021945,100,543.2496337890625,541.7018432617188,37484.2265625,686.8715209960938,6.8785810470581055,1.5892361402511597,1.5478143692016602,350.75193295700234,78.96551113695662,5.04902345710434e-05,5.036760194343515e-05,0.0034838260617107153,6.934873817954212e-05,5.726564609176421e-07,1.2475216237817222e-07,1.2263093651654344e-07,0.05048404366548956,0.05046133756006309
2021-12-02_16h43m32s_C40H79NO3_+Na_-H2O_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+Na,-H2O,34,69.30601851727499,1280.9928429492625,0.9130434782608695,0.9130434782608695,0.005256165886905794,0.012368874275872866,0.0031740864328151704,0.0031740864328151704,70.57581412769035,92,1130.0299072265625,1129.39453125,77972.0625,567.5542602539062,2.196106195449829,0.8811516165733337,0.6353262662887573,1775.8655694306485,514.3264852499328,0.00010043312795460224,0.00010039973858511075,0.006929885596036911,5.812403469462879e-05,9.24674239399792e-08,5.077352227544907e-08,3.338870158131613e-08,0.10042977473482374,0.10042384202062844
2021-12-02_16h43m32s_C40H79NO3_+H_-H2_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+H,-H2,34,66.39195195301757,2745.0357061713225,0.9710144927536232,0.9710144927536232,0.006642407439496332,0.013073430405511195,0.00462548492987168,0.00462548492987168,69.86831977544833,60,5296.57763671875,5295.74609375,365463.84375,3412.517822265625,1.997326374053955,1.928511381149292,0.8315452933311462,6361.909290876296,2650.5067968320486,0.0005020868266001344,0.0005020356620661914,0.0346439927816391,0.00038477976340800524,8.28469168823176e-08,1.279522479080697e-07,5.116858758924536e-08,0.5020611368408787,0.5020452337003868
2021-12-02_16h43m32s_C40H79NO3_+Na_-H2_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+Na,-H2,34,66.5031083687893,1397.6745977246123,0.927536231884058,0.927536231884058,0.006053254779645354,0.013229998434319712,0.0039472613331163016,0.0039472613331163016,68.63779420236867,99,1810.7835693359375,1810.00732421875,124944.0703125,944.388671875,2.567267417907715,1.2945687770843506,0.7762674689292908,2329.6788322176226,705.0603674328918,0.00016470864647999406,0.00016466688248328865,0.011364896781742573,0.00010624747665133327,1.1985348180587607e-07,7.798870882425035e-08,4.176975210157252e-08,0.16470176692801877,0.16468890794096253
2021-12-02_16h43m32s_C40H79NO3_+K_+C8H8O3_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+K,+C8H8O3,34,6.023762657770173,87.2766977797877,0.08695652173913043,0.08695652173913043,0.006203430947842661,0.015969938938468764,0.0044355823227801745,0.0044355823227801745,6.007686263257402,79,107.66388702392578,106.42000579833984,7428.80810546875,426.0766296386719,9.770155906677246,1.2325925827026367,1.2438783645629883,86.48546724620839,11.01854151670554,1.1236204045417253e-05,1.116070052376017e-05,0.0007752981036901474,4.494220047490671e-05,5.174661623641441e-07,7.484948838509808e-08,7.550389113930578e-08,0.011235355732341126,0.011230392697206387
2021-12-02_16h43m32s_C40H79NO3_+K_-CH2O3_34,2021-12-02_16h43m32s,Cer d8:1/22:0 Cer,C40H79NO3,+K,-CH2O3,34,2.080245288465364,8.095932676890621,0.028985507246376812,0.028985507246376812,0.005591174262115173,0.015030530765617662,0.0039336968611811945,0.0039336968611811945,2.0774153852821184,97,8.704434394836426,7.624282360076904,600.60595703125,50.61090850830078,2.7243735790252686,1.074161410331726,1.0801520347595215,8.051073405945665,3.193849996135052,6.867717843306309e-07,6.112940127422917e-07,4.738725328934379e-05,4.373245701572159e-06,1.2187705067390198e-07,7.481362018779691e-08,7.547777158833924e-08,0.0006867199522389306,0.0006866880928111462
