row_id,dataset_id,name_short,formula,adduct,neutral_loss,well,occupancy_ratio,on_off_ratio,spot_occupancy,spot_occupancy_thresholded,image_occupancy,other_spots_occupancy,bg_occupancy,far_bg_occupancy,occupancy_vs_far_bg_ratio,in_n_spots,spot_intensity,spot_intensity_bgr_corrected,spot_intensity_sum,spot_intensity_std,other_spot_intensity,bg_intensity,far_bg_intensity,intensity_vs_far_bg_ratio,intensity_vs_other_spots_ratio,spot_intensity_tic_norm,spot_intensity_bgr_corrected_tic_norm,spot_intensity_sum_tic_norm,spot_intensity_std_tic_norm,other_spot_intensity_tic_norm,bg_intensity_tic,far_bg_intensity_tic,intensity_vs_far_bg_ratio_tic,intensity_vs_other_spots_ratio_tic
2021-11-08_17h35m38s_C23H48NO7P_-H__33,2021-11-08_17h35m38s,Lyso PC 15:0,C23H48NO7P,-H,,33,0.0,0.0,0.0,0.0,0.000508683961921372,0.0016188714153561516,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,5.243007659912109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.851085693895584e-06,0.0,0.0,0.0,0.0
2021-11-08_17h35m38s_C23H48NO7P_-H__40,2021-11-08_17h35m38s,Lyso PE 18:0,C23H48NO7P,-H,,40,30.434782608695656,985685.4858398438,0.30434782608695654,0.2463768115942029,0.000508683961921372,0.0,0.0,0.0,30.434782608695656,1,985.6854858398438,985.6854858398438,68012.296875,3862.990966796875,0.0,0.0,0.0,985685.4858398438,985685.4858398438,0.0007240040577016771,0.0007240040577016771,0.04995628073811531,0.002787505742162466,0.0,0.0,0.0,0.7240040577016771,0.7240040577016771
2021-11-08_17h35m38s_C23H48NO7P_[M]-__33,2021-11-08_17h35m38s,Lyso PC 15:0,C23H48NO7P,[M]-,,33,0.0,0.0,0.0,0.0,0.0003633456870866943,0.001156336725254394,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,1.296913981437683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.485852388024796e-07,0.0,0.0,0.0,0.0
2021-11-08_17h35m38s_C23H48NO7P_[M]-__40,2021-11-08_17h35m38s,Lyso PE 18:0,C23H48NO7P,[M]-,,40,21.73913043478261,243819.82421875,0.21739130434782608,0.21739130434782608,0.0003633456870866943,0.0,0.0,0.0,21.73913043478261,1,243.81982421875,243.81982421875,16823.568359375,940.0473022460938,0.0,0.0,0.0,243819.82421875,243819.82421875,0.00017833402671385556,0.00017833402671385556,0.012305047363042831,0.0006774032954126596,0.0,0.0,0.0,0.17833402671385556,0.17833402671385556
2021-11-08_17h35m38s_C23H48NO7P_-H_-H2_33,2021-11-08_17h35m38s,Lyso PC 15:0,C23H48NO7P,-H,-H2,33,0.0,0.0,0.0,0.0,0.0001211152290288981,0.000385445575084798,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.12714284658432007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.271749945582997e-08,0.0,0.0,0.0,0.0
2021-11-08_17h35m38s_C23H48NO7P_-H_-H2_40,2021-11-08_17h35m38s,Lyso PE 18:0,C23H48NO7P,-H,-H2,40,7.246376811594203,23902.854919433594,0.07246376811594203,0.07246376811594203,0.0001211152290288981,0.0,0.0,0.0,7.246376811594203,1,23.902854919433594,23.902854919433594,1649.2969970703125,105.2746353149414,0.0,0.0,0.0,23902.854919433594,23902.854919433594,1.7430889784009196e-05,1.7430889784009196e-05,0.0012027313932776451,7.605158316437155e-05,0.0,0.0,0.0,0.017430889784009196,0.017430889784009196
2021-11-08_17h35m38s_C23H48NO7P_+Cl_-H3PO4_33,2021-11-08_17h35m38s,Lyso PC 15:0,C23H48NO7P,+Cl,-H3PO4,33,0.0,0.0,0.0,0.0,4.844609161155924e-05,7.70891150169596e-05,3.5408257205580345e-05,3.5408257205580345e-05,0.0,1,0.0,-0.0039223721250891685,0.0,0.0,0.00713193928822875,0.003849457949399948,0.0039223721250891685,0.0,0.0,0.0,-2.9085487351920847e-09,0.0,0.0,6.368822802471641e-09,2.8544806518482346e-09,2.9085487351920847e-09,0.0,0.0
2021-11-08_17h35m38s_C23H48NO7P_+Cl_-H3PO4_40,2021-11-08_17h35m38s,Lyso PE 18:0,C23H48NO7P,+Cl,-H3PO4,40,0.0,0.0,0.0,0.0,4.844609161155924e-05,7.70891150169596e-05,3.5408257205580345e-05,3.5408257205580345e-05,0.0,1,0.0,-0.00392010947689414,0.0,0.0,0.00713193928822875,0.003849457949399948,0.00392010947689414,0.0,0.0,0.0,-2.9068705220680613e-09,0.0,0.0,6.368822802471641e-09,2.8544806518482346e-09,2.9068705220680613e-09,0.0,0.0
2021-11-08_17h35m38s_C23H48NO7P_+Cl_-CH2O3_33,2021-11-08_17h35m38s,Lyso PC 15:0,C23H48NO7P,+Cl,-CH2O3,33,0.0,0.0,0.0,0.0,2.422304580577962e-05,0.0,3.5408257205580345e-05,3.5408257205580345e-05,0.0,0,0.0,-0.004413020331412554,0.0,0.0,0.0,0.004330985248088837,0.004413020331412554,0.0,0.0,0.0,-2.784583896797699e-09,0.0,0.0,0.0,2.7328201923637607e-09,2.784583896797699e-09,0.0,0.0
2021-11-08_17h35m38s_C23H48NO7P_+Cl_-CH2O3_40,2021-11-08_17h35m38s,Lyso PE 18:0,C23H48NO7P,+Cl,-CH2O3,40,0.0,0.0,0.0,0.0,2.422304580577962e-05,0.0,3.5408257205580345e-05,3.5408257205580345e-05,0.0,0,0.0,-0.004410474561154842,0.0,0.0,0.0,0.004330985248088837,0.004410474561154842,0.0,0.0,0.0,-2.782977404081066e-09,0.0,0.0,0.0,2.7328201923637607e-09,2.782977404081066e-09,0.0,0.0
