iter	Logloss
0	0.6480245649
1	0.6016287509
2	0.5540426369
3	0.5140666955
4	0.4855437179
5	0.4528994618
6	0.4217371364
7	0.3953506787
8	0.3682537389
9	0.3410509915
10	0.3141500787
11	0.2929663214
12	0.2739150087
13	0.2584372353
14	0.243089785
15	0.2276731524
16	0.2147793953
17	0.2034216739
18	0.1925707239
19	0.1827389628
20	0.1711230813
21	0.1630928489
22	0.1540674072
23	0.1458669149
24	0.1381329588
25	0.1311730094
26	0.1251529149
27	0.1178266187
28	0.1122394785
29	0.1071898673
30	0.1021479285
31	0.09757673819
32	0.093053436
33	0.08965514358
34	0.08607784964
35	0.08231412832
36	0.07897453866
37	0.07548931279
38	0.07291503157
39	0.06987332087
40	0.06778146129
41	0.06556410664
42	0.06296200452
43	0.06062588268
44	0.05892661842
45	0.05658043322
46	0.05498425126
47	0.05319074817
48	0.05149629957
49	0.04992114603
50	0.04856924916
51	0.04762589767
52	0.04629283654
53	0.04497375078
54	0.04387104049
55	0.04281665591
56	0.0418476162
57	0.04114070468
58	0.04021578276
59	0.03929007749
60	0.03855566254
61	0.03763622776
62	0.03694109161
63	0.03622410964
64	0.03551028276
65	0.03486420463
66	0.03412180174
67	0.03361478687
68	0.03304046555
69	0.03260006018
70	0.03204926583
71	0.03141823147
72	0.03087896094
73	0.03040943995
74	0.03003334874
75	0.02963554967
76	0.02906957957
77	0.02864674334
78	0.02818282126
79	0.02779769191
80	0.0274853997
81	0.02720033625
82	0.02685305784
83	0.02641918323
84	0.02602546246
85	0.02574013858
86	0.02553761598
87	0.02528651091
88	0.02503753995
89	0.02478055767
90	0.02450093111
91	0.024290298
92	0.02400049267
93	0.0237411147
94	0.02353593381
95	0.02333054553
96	0.02310115545
97	0.02292677948
98	0.02273055968
99	0.02255403443
100	0.02236168739
101	0.02224210094
102	0.02208042067
103	0.02189709739
104	0.02168494706
105	0.02151292225
106	0.02136912917
107	0.02116882944
108	0.02100992189
109	0.02078683498
110	0.02054325119
111	0.02038960224
112	0.02026804461
113	0.02009862113
114	0.01994654759
115	0.01986043582
116	0.01973531224
117	0.0195935792
118	0.01946855535
119	0.01930764231
120	0.01914764138
121	0.01908549713
122	0.01892876719
123	0.01881378106
124	0.01871230336
125	0.01858473172
126	0.01845682942
127	0.01841006972
128	0.01834796546
129	0.01829425367
130	0.01819430583
131	0.01806644871
132	0.01793774251
133	0.01784181375
134	0.01772364055
135	0.01761826278
136	0.0175366243
137	0.01742014897
138	0.01738079819
139	0.01730391911
140	0.01721178341
141	0.01711730327
142	0.01702137846
143	0.01695300364
144	0.0168774194
145	0.01682769385
146	0.01674522247
147	0.0166743347
148	0.01654044161
149	0.0164435199
150	0.01636038886
151	0.01628298977
152	0.0162154423
153	0.01611223423
154	0.01601257781
155	0.01593991804
156	0.0158651197
157	0.01577453552
158	0.01570598012
159	0.0156601621
160	0.01557830105
161	0.01550869557
162	0.01549460588
163	0.01541934729
164	0.01534374907
165	0.01526738137
166	0.01520224493
167	0.01513665417
168	0.01508278469
169	0.0149949828
170	0.01495989947
171	0.01486916695
172	0.01484506473
173	0.01480733732
174	0.01472632962
175	0.01467780276
176	0.01461942455
177	0.01456809162
178	0.01449167586
179	0.01448105105
180	0.01440052538
181	0.01433845732
182	0.01426721177
183	0.0141758025
184	0.01409707126
185	0.01406518152
186	0.01400506285
187	0.01396327125
188	0.01394648932
189	0.01391557674
190	0.01387898497
191	0.01381934535
192	0.01379768422
193	0.01372547719
194	0.01365465748
195	0.01357368193
196	0.01354492981
197	0.01352126749
198	0.01347894189
199	0.0134423667
200	0.01338054236
201	0.01336550714
202	0.01330837683
203	0.01326185238
204	0.01322639433
205	0.01318446728
206	0.0131281636
