17_4,CE(18:2) 6,C45H76O2,648.5845317
9_1,CE(18:2) 6,C45H76O2,648.5845317
20_4,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
4_8,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
20_7,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
3_6,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
18_4,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
3_4,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
10_3,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
9_5,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
2_4,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
8_4,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
5_7,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
18_2,Di-Sulfo Galactosyl(ß)Ceramide(d18:1/12:0),C36H75N2O14S2,837.469
3_1,PI(17:0/17:0),C43H83O13P,838.5571293
1_3,PI(17:0/17:0),C43H83O13P,838.5571293
12_8,PI(17:0/17:0),C43H83O13P,838.5571293
15_7,PI(17:0/17:0),C43H83O13P,838.5571293
18_3,PI(17:0/17:0),C43H83O13P,838.5571293
4_6,PI(17:0/17:0),C43H83O13P,838.5571293
5_0,PI(17:0/17:0),C43H83O13P,838.5571293
4_5,PI(17:0/17:0),C43H83O13P,838.5571293
14_1,PI(17:0/17:0),C43H83O13P,838.5571293
16_3,PI(17:0/17:0),C43H83O13P,838.5571293
15_5,PI(17:0/17:0),C43H83O13P,838.5571293
18_6,PI(17:0/17:0),C43H83O13P,838.5571293
2_2,PE(17:0/17:0),C39H78NO8P,719.546464
10_2,PE(17:0/17:0),C39H78NO8P,719.546464
13_2,PE(17:0/17:0),C39H78NO8P,719.546464
0_1,PE(17:0/17:0),C39H78NO8P,719.546464
17_7,PE(17:0/17:0),C39H78NO8P,719.546464
10_1,PE(17:0/17:0),C39H78NO8P,719.546464
13_6,PE(17:0/17:0),C39H78NO8P,719.546464
14_0,PE(17:0/17:0),C39H78NO8P,719.546464
5_6,PE(17:0/17:0),C39H78NO8P,719.546464
6_5,PE(17:0/17:0),C39H78NO8P,719.546464
17_3,PE(17:0/17:0),C39H78NO8P,719.546464
11_6,PE(17:0/17:0),C39H78NO8P,719.546464
12_6,Cholesterol,C27H46O,386.3548661
4_4,Cholesterol,C27H46O,386.3548661
9_0,Cholesterol,C27H46O,386.3548661
7_3,Cholesterol,C27H46O,386.3548661
7_4,Cholesterol,C27H46O,386.3548661
10_6,Cholesterol,C27H46O,386.3548661
4_7,Cholesterol,C27H46O,386.3548661
7_0,Cholesterol,C27H46O,386.3548661
16_8,Cholesterol,C27H46O,386.3548661
7_2,Cholesterol,C27H46O,386.3548661
2_6,Cholesterol,C27H46O,386.3548661
19_4,Cholesterol,C27H46O,386.3548661
14_7,PE(18:0/18:0),C41H82NO7P,731.5828905
15_2,PE(18:0/18:0),C41H82NO7P,731.5828905
15_4,PE(18:0/18:0),C41H82NO7P,731.5828905
12_0,PE(18:0/18:0),C41H82NO7P,731.5828905
15_0,PE(18:0/18:0),C41H82NO7P,731.5828905
4_2,PE(18:0/18:0),C41H82NO7P,731.5828905
12_4,PE(18:0/18:0),C41H82NO7P,731.5828905
8_6,PE(18:0/18:0),C41H82NO7P,731.5828905
3_5,PE(18:0/18:0),C41H82NO7P,731.5828905
7_1,PE(18:0/18:0),C41H82NO7P,731.5828905
11_0,PE(18:0/18:0),C41H82NO7P,731.5828905
