row_id,occupancy_ratio,on_off_ratio,spot_occupancy,spot_occupancy_thresholded,image_occupancy,other_spots_occupancy,bg_occupancy,far_bg_occupancy,occupancy_vs_far_bg_ratio,in_n_spots,spot_intensity,spot_intensity_tic_norm,spot_intensity_bgr_corrected,spot_intensity_sum,spot_intensity_std,other_spot_intensity,bg_intensity,far_bg_intensity,intensity_vs_far_bg_ratio,intensity_vs_other_spots_ratio
2021-04-11_21h47m45s_C8H20NO6P_+Na__95,8.81610077370676,1262.2225539436913,0.09615384615384616,0.09615384615384616,0.0011570247933884298,0.0013297872340425532,0.0009066183136899365,0.0009066183136899365,8.833673660827174,14,87.14753,0.0003249292,87.084274,4531.6714,504.0147,0.09066292,0.06804292,0.06325197,1356.3401498842059,950.7391927636132
2021-04-11_21h47m45s_C8H20NO6P_+K__95,3.788902374791032,1055.642980114501,0.038461538461538464,0.038461538461538464,0.00033057851239669424,0.0006137479541734861,0.0001511030522816561,0.0001511030522816561,3.78785891460667,7,12.366433,4.621417e-05,12.35552,643.0545,76.60476,0.044295557,0.010714598,0.010912887,1038.071907314087,273.01647237504216
2021-04-26_15h41m55s_C8H20NO6P_+H__95,17.31716945568309,26872.63816199099,0.17391304347826086,0.14492753623188406,0.0011813186813186814,0.002312673450508788,4.2810051800162675e-05,4.2810051800162675e-05,17.391304347826086,3,1266.2789,0.0049969717,1266.2789,87373.25,4694.005,0.44017622,0.046121497,0.0,1266278.9306640625,2870.2338812761245
2021-04-26_15h41m55s_C8H20NO6P_+Na__95,1.570207180207417,45.650939959506786,0.5217391304347826,0.15942028985507245,0.33494505494505494,0.35676842429848904,0.32227406995162466,0.32227406995162466,1.5688663972480126,2,2305.9536,0.009692992,2255.5225,159110.8,7511.737,56.230804,50.51173,50.43107,45.72395472774258,41.00799602836805
2021-04-26_15h41m55s_C8H20NO6P_+K__95,1.0894792434376461,5.347690788112352,0.9420289855072463,0.8405797101449275,0.8495604395604396,0.8398859081097749,0.8546598741384477,0.8546598741384477,1.0898593615426937,189,527.66174,0.0023480526,429.1186,36408.66,1360.2642,102.30807,98.66995,98.543144,5.3545722813679495,5.157526668721231
2021-02-15_17h57m16s_C5H11NO2S_+Na__184,30.76923076923077,822277.6489257812,0.3076923076923077,0.28846153846153844,0.0004611600737856118,0.00020458265139116204,0.0,0.0,30.76923076923077,2,822.27765,0.0003243104,822.27765,42758.438,2389.003,0.06682221,0.0,0.0,822277.6489257812,12124.017597576167
2021-02-15_17h57m16s_C5H11NO2S_+H__184,17.44935383224842,355.66486857568185,0.21153846153846154,0.21153846153846154,0.002228940356630457,0.0014320785597381341,0.00212299684974661,0.00212299684974661,17.501908967165765,12,104.24012,3.928195e-05,103.95273,5420.4863,258.1178,0.2976582,0.29208523,0.2873879,361.4580127020823,349.0281471516627
2021-02-15_17h57m16s_C5H11NO2S_+K__184,9.582572082572085,1113.5132140891888,0.09615384615384616,0.09615384615384616,0.00015372002459520392,0.0,3.424188467333242e-05,3.424188467333242e-05,9.582061501139652,1,35.76343,1.5065871e-05,35.731827,1859.6985,145.62627,0.0,0.031117653,0.031603545,1096.9184977702864,35763.431549072266
2021-02-17_18h14m40s_C5H11NO2S_+Na__184,19.42964017345824,175.76665550256214,0.20588235294117646,0.11764705882352941,0.000760777683854607,0.00043184108248164676,0.0005963029218843172,0.0005963029218843172,20.090780435608018,1,331.5706,0.00028495063,331.47488,11273.4,1143.2432,0.038946543,1.8854249,0.09570289,3428.7558404891124,8300.357507295204
2021-02-17_18h14m40s_C5H11NO2S_+H__184,27.48369333639254,305.700847214022,0.29411764705882354,0.17647058823529413,0.0009861932938856016,0.0007197351374694113,0.0007015328492756673,0.0007015328492756673,28.40695568993202,2,1029.9333,0.0009099414,1029.663,35017.734,3300.6362,0.14001943,3.368089,0.27033922,3795.740795289604,7303.485321977537
2021-02-17_18h14m40s_C5H11NO2S_+K__184,5.644754114914672,40.03097314336902,0.058823529411764705,0.058823529411764705,0.0003944773175542406,0.0,0.0004209197095654004,0.0004209197095654004,5.740222981602291,1,6.7160606,7.069631e-06,6.6886563,228.34607,26.93696,0.0,0.1667716,0.027404252,236.4456044980089,6716.060638427734
2021-02-28_07h58m29s_C5H11NO2S_+Na__184,1.9096180091036095,75.07258373289734,0.019230769230769232,0.019230769230769232,7.852375343541422e-05,0.0,7.047961377171653e-05,7.047961377171653e-05,1.9094075416711092,1,7.029745,1.9669092e-06,6.9356465,365.54675,50.20242,0.0,0.09263931,0.09409835,73.92078791891765,7029.745101928711
2021-02-28_07h58m29s_C5H11NO2S_+K__184,0.0,0.0,0.0,0.0,5.234916895694281e-05,0.00010229132569558102,3.5239806885858265e-05,3.5239806885858265e-05,0.0,1,0.0,0.0,-0.013901882,0.0,0.0,0.027731413,0.013686325,0.013901882,0.0,0.0
2021-02-28_07h58m29s_C5H11NO2S_+H__184,1.9096180091036095,550.267183834057,0.019230769230769232,0.019230769230769232,7.852375343541422e-05,0.0,7.047961377171653e-05,7.047961377171653e-05,1.9094075416711092,1,15.655142,3.3532126e-06,15.627259,814.0674,111.800064,0.0,0.027450074,0.027882405,542.0304172550854,15655.141830444336
2021-03-07_11h36m10s_C5H11NO2S_+Na__184,1.9230769230769231,64645.965576171875,0.019230769230769232,0.019230769230769232,2.7448397013614406e-05,0.0,0.0,0.0,1.9230769230769231,1,64.645966,4.3191445e-05,64.645966,3361.5903,461.66455,0.0,0.0,0.0,64645.965576171875,64645.965576171875
2021-03-07_11h36m10s_C5H11NO2S_+H__184,1.9087341655957408,1186.5192600033952,0.019230769230769232,0.019230769230769232,0.00013724198506807203,0.00020483408439164277,7.514277126540426e-05,7.514277126540426e-05,1.9085636826476793,3,13.048059,8.717706e-06,13.037943,678.4991,93.181786,0.0264334,0.009996922,0.010116652,1173.740067542752,475.6267571046659
2021-03-07_11h36m10s_C5H11NO2S_+K__184,1.9016427175143182,1205.7517263720797,0.019230769230769232,0.019230769230769232,0.00016469038208168644,0.00020483408439164277,0.0001127141568981064,0.0001127141568981064,1.90138890093779,3,30.721903,2.0526002e-05,30.69713,1597.539,219.39824,0.046197236,0.02447946,0.024772644,1192.0353533021203,650.9258957008965
2021-03-24_23h18m35s_C5H11NO2S_+H__184,68.92831908605092,363051.6925421378,0.6956521739130435,0.5652173913043478,0.002018105287435853,0.001541782300339192,9.24000924000924e-05,9.24000924000924e-05,69.56521739130434,2,7177.1025,0.0034840028,7177.1025,495220.06,11870.562,2.1295924,0.018768817,0.0,7177102.5390625,3368.594798408476
2021-03-24_23h18m35s_C5H11NO2S_+K__184,11.33242365044617,1295.040270794983,0.11594202898550725,0.11594202898550725,0.0006054315862307559,0.0006167129201356768,0.000231000231000231,0.000231000231000231,11.326104047823474,5,33.06632,1.6263122e-05,33.04118,2281.576,103.371,0.17935379,0.024533043,0.025139313,1265.00334075824,183.34141349555242
2021-03-24_23h18m35s_C5H11NO2S_+Na__184,10.144927536231885,204028.4423828125,0.10144927536231885,0.10144927536231885,0.00023064060427838322,7.70891150169596e-05,0.0,0.0,10.144927536231885,2,204.02844,0.000100641424,204.02844,14077.963,705.2298,0.010372833,0.0,0.0,204028.4423828125,17939.983478624436
2021-04-11_21h47m45s_C5H11NO2S_+H__184,1.8804555373704308,59.7012150528872,0.019230769230769232,0.019230769230769232,0.00024793388429752067,0.00020458265139116204,0.00022665457842248413,0.00022665457842248413,1.8870115668810392,3,1.5409895,5.2920627e-06,1.5286872,80.131454,11.004865,0.013168554,0.024811694,0.012302261,115.84418137767895,108.76124250598133
2021-04-11_21h47m45s_C5H11NO2S_+K__184,0.0,0.0,0.0,0.0,0.0015977961432506887,0.0014320785597381341,0.001662133575098217,0.001662133575098217,0.0,14,0.0,0.0,-0.12499436,0.0,0.0,0.11427159,0.123525895,0.12499436,0.0,0.0
2021-04-11_21h47m45s_C5H11NO2S_+Na__184,1.887427417606863,103.59109905873393,0.019230769230769232,0.019230769230769232,0.00024793388429752067,0.00030687397708674305,0.0001888788153520701,0.0001888788153520701,1.8941160116191178,4,2.0558357,6.8485338e-06,2.04669,106.90346,14.681603,0.020620845,0.01884568,0.00914568,202.63163705649532,95.08581645732988
2021-04-26_15h41m55s_C5H11NO2S_+H__184,12.71683328584883,2253.5741619921096,0.13043478260869565,0.13043478260869565,0.0004945054945054945,0.00023126734505087883,0.0002568603108009761,0.0002568603108009761,12.71111800450902,2,37.703167,0.00020432421,37.687153,2601.5186,159.92136,0.0543861,0.015730387,0.016012818,2216.16241360387,680.7333578196275
2021-04-26_15h41m55s_C5H11NO2S_+K__184,1.3840967818964713,44.616106508352765,0.014492753623188406,0.014492753623188406,0.00046703296703296703,0.000385445575084798,0.00047091056980178947,0.00047091056980178947,1.3887552402860666,6,1.3514239,8.083583e-06,1.3240939,93.248245,11.144125,0.025145393,0.029290045,0.02732994,47.703025243060985,51.68879529090304
2021-04-26_15h41m55s_C5H11NO2S_+Na__184,11.399006082210798,3535.5447096755865,0.11594202898550725,0.11594202898550725,0.00046703296703296703,0.000385445575084798,0.0001712402072006507,0.0001712402072006507,11.395561481691157,6,36.171806,0.00019671743,36.16241,2495.8547,173.00699,0.03947799,0.009230901,0.009396636,3479.1837079345,893.6166830356397
2021-02-15_17h57m16s_C10H7NO3_+Na__72,22.53673292999136,14168.437935055576,0.23076923076923078,0.23076923076923078,0.0005380200860832137,0.00020458265139116204,0.00023969319271332693,0.00023969319271332693,22.527883373509095,3,425.23206,0.00013989575,425.20255,22112.066,1152.8612,0.027480695,0.029012628,0.029499505,13942.261018162731,14930.53627173388
2021-02-15_17h57m16s_C10H7NO3_+H__72,6.94100178730083,34.65233914435377,0.21153846153846154,0.21153846153846154,0.026260504201680673,0.0425531914893617,0.020476647034652788,0.020476647034652788,6.973907500181001,161,122.532715,4.0371066e-05,119.03313,6371.701,287.28076,7.8326416,3.535059,3.4995854,35.00349261315026,15.641858675192594
2021-02-15_17h57m16s_C10H7NO3_+K__72,1.9230769230769231,2771.439790725708,0.019230769230769232,0.019230769230769232,2.5620004099200656e-05,0.0,0.0,0.0,1.9230769230769231,1,2.7714398,8.9964476e-07,2.7714398,144.11487,19.792042,0.0,0.0,0.0,2771.439790725708,2771.439790725708
2021-02-17_18h14m40s_C10H7NO3_+H__72,44.090106465144345,926.5163694580609,0.4594594594594595,0.35135135135135137,0.0012397858551704707,0.0021601382488479265,0.0004209197095654004,0.0004209197095654004,45.460618535510264,3,1321.7264,0.0014622059,1321.7128,48903.88,3642.3167,0.5257745,1.4255549,0.013676149,90059.48732891069,2509.09353687501
2021-02-17_18h14m40s_C10H7NO3_+Na__72,36.55559046117859,1687.5951551215223,0.3783783783783784,0.24324324324324326,0.0008171315863623556,0.0007200460829493088,0.00035076642463783365,0.00035076642463783365,37.04683046169406,2,591.1913,0.0006571551,591.1751,21874.078,1793.3497,0.08554501,0.34931582,0.016165048,34441.575006102124,6831.0267486555485
2021-02-17_18h14m40s_C10H7NO3_+K__72,10.69823337864575,1934.6424578297056,0.10810810810810811,0.10810810810810811,0.0001972386587771203,0.0,0.0001052299273913501,0.0001052299273913501,10.734412020585655,1,29.954498,3.4063014e-05,29.947731,1108.3164,100.62629,0.0,0.014483222,0.0067667454,3856.763280105232,29954.498291015625
2021-02-28_07h58m29s_C10H7NO3_+Na__72,13.367326063725265,13909.77695835843,0.1346153846153846,0.1346153846153846,0.0008375867033110849,0.002352700490998363,7.047961377171653e-05,7.047961377171653e-05,13.413391036875426,16,157.72624,7.1706505e-05,157.72145,8201.765,532.1689,0.34377286,0.010339236,0.0047870358,27255.10068060762,457.47870875324577
2021-02-28_07h58m29s_C10H7NO3_+H__72,0.8977273776350448,1.0448979738964848,0.8461538461538461,0.8461538461538461,0.8897264755922,0.7656505728314239,0.9325510096204673,0.9325510096204673,0.898272617146402,189,578.47797,0.00015756501,26.823853,30080.855,504.67612,633.7791,553.6205,551.6541,1.0486225032081702,0.9127423750612541
2021-03-07_11h36m10s_C10H7NO3_+H__72,0.0,0.0,0.0,0.0,0.004117259552042161,0.005018435067595248,0.0037947099489029157,0.0037947099489029157,0.0,33,0.0,0.0,-0.9506281,0.0,0.0,1.2397649,0.9318769,0.9506281,0.0,0.0
2021-03-24_23h18m35s_C10H7NO3_+K__72,0.9900990099009901,0.7400338097804952,1.0,1.0,1.0,1.0,1.0,1.0,0.9900990099009901,189,172927.61,0.08103677,-61001.125,11932005.0,59782.414,211275.02,233675.28,233928.73,0.7392320105428177,0.8184953059638649
2021-03-24_23h18m35s_C10H7NO3_+Na__72,0.9901443016955278,1.0291799109624107,1.0,1.0,0.999855849622326,0.9996916435399321,0.9999537999538,0.9999537999538,0.9901452371758988,189,690362.5,0.32484037,19354.062,47635012.0,161413.0,678840.94,670788.94,671008.44,1.028843246060012,1.016972402291262
2021-03-24_23h18m35s_C10H7NO3_+H__72,0.9900990099009901,0.9858063715599458,1.0,1.0,0.9999135097733957,0.9997687326549491,1.0,1.0,0.9900990099009901,189,72842.82,0.034778405,-1023.3594,5026154.5,14348.6875,73425.06,73891.61,73866.18,0.9861457521496955,0.9920702392378591
2021-04-11_21h47m45s_C10H7NO3_+H__72,2.011017140745675,2.311296400556657,0.09615384615384616,0.09615384615384616,0.036887052341597795,0.034063011456628475,0.037813538833484435,0.037813538833484435,1.9998781518965845,149,7.454129,2.7876718e-05,4.2084775,387.61472,23.003578,2.9048285,3.2240858,3.2456517,2.2959435927941505,2.5652336656541594
2021-04-11_21h47m45s_C10H7NO3_+K__72,0.0,0.0,0.0,0.0,8.264462809917356e-05,0.00020458265139116204,3.777576307041402e-05,3.777576307041402e-05,0.0,2,0.0,0.0,-0.0025739695,0.0,0.0,0.033904817,0.0025278807,0.0025739695,0.0,0.0
2021-04-11_21h47m45s_C10H7NO3_+Na__72,3.5885867973842034,129.63617017198217,0.038461538461538464,0.038461538461538464,0.0006060606060606061,0.00010229132569558102,0.0007177394983378664,0.0007177394983378664,3.5842106133883322,2,8.077871,3.4403645e-05,8.015442,420.04932,44.07847,0.07453528,0.061311863,0.06242971,127.35153868629784,106.94170025964661
2021-04-26_15h41m55s_C10H7NO3_+Na__72,17.847321523552267,2108.7945734504688,0.18840579710144928,0.18840579710144928,0.0009065934065934066,0.0005396238051187173,0.0005565306734021148,0.0005565306734021148,17.903587060131507,7,222.59198,0.0014452803,222.48772,15358.847,697.1704,0.03314669,0.10455413,0.10426458,2114.595247391183,6518.698480509496
2021-04-26_15h41m55s_C10H7NO3_+H__72,16.746093336941733,3198.304461648736,0.17391304347826086,0.17391304347826086,0.0007967032967032968,0.0006167129201356768,0.0003852904662014641,0.0003852904662014641,16.73445035004844,6,127.70222,0.00077670225,127.66256,8811.453,321.56512,0.043441504,0.0389281,0.03965814,3140.8769774912985,2873.4899793740037
2021-04-26_15h41m55s_C10H7NO3_+K__72,9.808988878630764,727.6973503383186,0.10144927536231885,0.10144927536231885,0.0004945054945054945,0.00023126734505087883,0.0003424804144013014,0.0003424804144013014,9.802901238074123,4,20.621443,0.00013742755,20.593592,1422.8795,73.16182,0.014699096,0.027337939,0.027850622,714.7659614527547,1313.543338962541
2021-02-15_17h57m16s_C7H19N3_+H__167,68.57104418812445,3657.967319565854,0.7115384615384616,0.7115384615384616,0.0022801803648288582,0.004193944353518822,0.0003766607314066566,0.0003766607314066566,70.17655883929963,7,1453.5627,0.00041042888,1453.5497,75585.266,2571.4507,3.8978605,0.39636898,0.013070485,103305.80524087009,372.81732292298636
2021-02-15_17h57m16s_C7H19N3_+Na__167,13.415600915600917,4743.854675038433,0.1346153846153846,0.1346153846153846,0.00025620004099200655,0.00020458265139116204,3.424188467333242e-05,3.424188467333242e-05,13.461538461538462,3,53.033535,1.4538617e-05,53.033535,2757.744,160.45146,0.18763085,0.010179418,0.0,53033.53500366211,281.14985337762454
2021-02-15_17h57m16s_C7H19N3_+K__167,0.0,0.0,0.0,0.0,2.5620004099200656e-05,0.00010229132569558102,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.03740261,0.0,0.0,0.0,0.0
2021-02-17_18h14m40s_C7H19N3_+H__167,87.75502700650603,2632.633343632823,0.972972972972973,0.8918918918918919,0.002197802197802198,0.0015841013824884793,0.0010873759163772844,0.0010873759163772844,97.2972972972973,3,51045.57,0.042180944,51045.57,1888686.1,98391.23,4.0360985,19.388548,0.0,51045570.3125,12644.12314005776
2021-02-17_18h14m40s_C7H19N3_+Na__167,79.86197772884056,3144.809480005533,0.8378378378378378,0.6486486486486487,0.001437024513947591,0.0008640552995391706,0.0004910729944929671,0.0004910729944929671,83.78378378378379,1,4734.7837,0.0039115692,4734.7837,175187.0,10841.142,0.1834803,1.5045868,0.0,4734783.69140625,25665.525708663175
2021-02-17_18h14m40s_C7H19N3_+K__167,15.827591088640766,2895.2632744068246,0.16216216216216217,0.16216216216216217,0.00042265426880811494,0.0002880184331797235,0.00024553649724648355,0.00024553649724648355,16.044936250548336,3,133.44637,0.00010902757,133.4384,4937.5156,432.34863,0.02664676,0.04509127,0.007970318,14876.436087090286,4826.835710247961
2021-02-28_07h58m29s_C7H19N3_+H__167,45.99177203735268,334767.0732524879,0.46153846153846156,0.36538461538461536,0.0009946342101819134,0.0013297872340425532,3.5239806885858265e-05,3.5239806885858265e-05,45.98901098901099,3,7284.6094,0.0019092438,7284.5884,378799.7,21765.63,3.1938412,0.020760233,0.021115165,329394.3006017018,2280.116248593366
2021-02-28_07h58m29s_C7H19N3_+Na__167,11.719559857434119,143.45858481480653,0.23076923076923078,0.23076923076923078,0.009475199581206649,0.007671849427168576,0.009690946893611023,0.009690946893611023,11.770496414006468,63,257.0944,6.708664e-05,255.31572,13368.908,1118.9812,1.5093173,1.7911158,1.7786788,144.46112102065584,170.22541850468482
2021-02-28_07h58m29s_C7H19N3_+K__167,0.0,0.0,0.0,0.0,5.234916895694281e-05,0.00020458265139116204,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.06630674,0.0,0.0,0.0,0.0
2021-03-07_11h36m10s_C7H19N3_+H__167,58.301112467779134,41844.24962339312,0.5961538461538461,0.5384615384615384,0.001427316644707949,0.0015362556329373209,0.0002254283137962128,0.0002254283137962128,59.16272413994509,3,2367.9795,0.00063576683,2367.9731,123134.93,4398.135,0.622979,0.05559032,0.006289178,324862.3478851034,3794.9667343565666
2021-03-07_11h36m10s_C7H19N3_+K__167,0.0,0.0,0.0,0.0,0.018966842336407552,0.01710364604670217,0.019687406071535917,0.019687406071535917,0.0,114,0.0,0.0,-3.620448,0.0,0.0,3.1095006,3.611047,3.620448,0.0,0.0
2021-03-07_11h36m10s_C7H19N3_+Na__167,16.926129426129425,4873.803636897655,0.17307692307692307,0.17307692307692307,0.0004666227492314449,0.00020483408439164277,0.0002254283137962128,0.0002254283137962128,16.91933720729532,3,156.4002,4.633712e-05,156.36855,8132.811,422.50412,0.03595418,0.031089969,0.031656105,4789.3099063107375,4232.273665477048
2021-03-24_23h18m35s_C7H19N3_+H__167,46.16353584532176,288507.53164458997,0.463768115942029,0.2753623188405797,0.001758634607622672,0.002158495220474869,4.62000462000462e-05,4.62000462000462e-05,46.158259230422495,3,32277.682,0.018123165,32277.568,2227160.0,95567.34,10.360592,0.110878125,0.113634326,281570.8251594369,3115.127674220994
2021-03-24_23h18m35s_C7H19N3_+Na__167,19.831741388280797,41524.33882063012,0.2028985507246377,0.17391304347826086,0.001182033096926714,0.0016959605303731114,0.000231000231000231,0.000231000231000231,19.82061698105619,4,700.3694,0.0004066939,700.35315,48325.49,2176.564,0.21936186,0.015866479,0.016260887,40575.51633482266,3178.2695773034607
2021-03-24_23h18m35s_C7H19N3_+K__167,11.33242365044617,2532.272900055068,0.11594202898550725,0.11594202898550725,0.0006919218128351496,0.0008479802651865557,0.000231000231000231,0.000231000231000231,11.326066846317822,4,54.022156,3.0000154e-05,54.001316,3727.5288,188.68079,0.13432835,0.020333465,0.020838914,2473.664884415803,399.1931889523137
2021-04-11_21h47m45s_C7H19N3_+H__167,67.44725905626832,964.9276008682573,0.6923076923076923,0.6923076923076923,0.001349862258953168,0.0006137479541734861,0.00026443034149289816,0.00026443034149289816,68.9654664170855,5,203.8921,0.000740697,203.8846,10602.39,334.47906,0.15415595,0.21030301,0.00750249,23980.2811378819,1314.1107311823337
2021-04-11_21h47m45s_C7H19N3_+K__167,0.0,0.0,0.0,0.0,0.0003581267217630854,0.00030687397708674305,0.0003777576307041402,0.0003777576307041402,0.0,3,0.0,0.0,-0.023703735,0.0,0.0,0.019088827,0.023276616,0.023703735,0.0,0.0
2021-04-11_21h47m45s_C7H19N3_+Na__167,3.788902374791032,1030.4336243623752,0.038461538461538464,0.038461538461538464,0.0001928374655647383,0.00010229132569558102,0.0001511030522816561,0.0001511030522816561,3.787867748845207,2,11.297285,3.902299e-05,11.287139,587.4588,59.088085,0.0061318306,0.009963622,0.010146452,1013.5319260718646,1584.0652524725601
2021-04-26_15h41m55s_C7H19N3_+H__167,72.86677452697138,78291.83942002396,0.7536231884057971,0.7536231884057971,0.003406593406593407,0.004933703361085414,0.0003424804144013014,0.0003424804144013014,72.81090728440266,10,1541.938,0.008121075,1541.9188,106393.72,1399.5168,0.78345525,0.018694747,0.01912793,76606.8850702294,1965.616245257429
2021-04-26_15h41m55s_C7H19N3_+Na__167,63.584166429244156,30204.381459957174,0.6521739130434783,0.6521739130434783,0.0018956043956043955,0.0013876040703052729,0.0002568603108009761,0.0002568603108009761,63.547291655068754,4,480.88818,0.0025381485,480.87292,33181.285,436.34055,0.15501268,0.01492114,0.015266881,29562.408061210892,3082.3659793652673
2021-04-26_15h41m55s_C7H19N3_+K__167,40.40672872992721,13166.799643894843,0.4057971014492754,0.4057971014492754,0.0008516483516483517,0.0001541782300339192,4.2810051800162675e-05,4.2810051800162675e-05,40.402738011718085,3,46.04474,0.0002476751,46.042183,3177.087,59.89582,0.008881915,0.0024970334,0.0025548928,12952.497142028022,4659.495359846929
2021-02-15_17h57m16s_C4H12N2_+H__107,24.252591017804942,2364.59385039234,0.25,0.17307692307692307,0.0009479401516704242,0.0015343698854337151,0.0003081769620599918,0.0003081769620599918,24.40532825880114,3,1114.1667,0.00035969279,1114.1353,57936.67,3261.2112,1.3737956,0.47018737,0.031445924,34339.18976789954,810.4235458064984
2021-02-15_17h57m16s_C4H12N2_+Na__107,13.05908747112574,2064.4869863269882,0.1346153846153846,0.11538461538461539,0.000589260094281615,0.0007160392798690671,0.0003081769620599918,0.0003081769620599918,13.141330600892923,3,495.577,0.00016226039,495.55,25770.004,1780.8826,0.7317457,0.2390485,0.02700104,17698.52101394576,676.3287486833816
2021-02-15_17h57m16s_C4H12N2_+K__107,0.0,0.0,0.0,0.0,0.00015372002459520392,0.00030687397708674305,0.00010272565401999726,0.00010272565401999726,0.0,3,0.0,0.0,-0.01319648,0.0,0.0,0.03288682,0.01298139,0.01319648,0.0,0.0
2021-02-17_18h14m40s_C4H12N2_+H__107,58.390950920607864,5988.838784635816,0.7027027027027027,0.7027027027027027,0.0052690898844745,0.01483294930875576,0.0020344452628994355,0.0020344452628994355,59.12260250312871,7,3298.5884,0.003410096,3298.172,122047.766,4427.4053,4.955791,0.5497893,0.41635102,7903.630800397794,665.468522114632
2021-02-17_18h14m40s_C4H12N2_+Na__107,63.31036435456306,12906.625437162129,0.6486486486486487,0.6486486486486487,0.001098901098901099,0.001152073732718894,0.00024553649724648355,0.00024553649724648355,63.95476819553427,4,405.3417,0.00042721492,405.3319,14997.644,693.61395,0.122850955,0.030405708,0.009789965,37566.54456096905,3272.818581430436
2021-02-17_18h14m40s_C4H12N2_+K__107,2.6469941032447473,237.70676191494664,0.02702702702702703,0.02702702702702703,0.00030994646379261766,0.000576036866359447,0.0002104598547827002,0.0002104598547827002,2.6462179201738225,5,4.2191725,5.0593553e-06,4.2021847,156.10938,25.315031,0.04637296,0.016749484,0.016987834,234.55700381852154,89.06288241504876
2021-02-28_07h58m29s_C4H12N2_+K__107,0.0,0.0,0.0,0.0,7.852375343541422e-05,0.0,0.0001057194206575748,0.0001057194206575748,0.0,0,0.0,0.0,-0.012286471,0.0,0.0,0.0,0.012081242,0.012286471,0.0,0.0
2021-02-28_07h58m29s_C4H12N2_+H__107,11.145689589710422,6386.708304475857,0.11538461538461539,0.11538461538461539,0.0006805391964402565,0.0010229132569558102,0.00035239806885858265,0.00035239806885858265,11.139248254772594,6,287.129,5.6770987e-05,287.0843,14930.708,1362.776,0.3402552,0.043957274,0.044703998,6282.360678070997,841.3908332435997
2021-02-28_07h58m29s_C4H12N2_+Na__107,1.876780749257277,427.547152556031,0.019230769230769232,0.019230769230769232,0.00026174584478471405,0.00020458265139116204,0.00024667864820100786,0.00024667864820100786,1.8760135434959757,2,13.28304,2.4439735e-06,13.252461,690.7181,94.85988,0.030478401,0.030068012,0.03057879,420.63169452909835,421.97314915880474
2021-03-07_11h36m10s_C4H12N2_+Na__107,1.8737961408923485,312.388918207494,0.019230769230769232,0.019230769230769232,0.00027448397013614406,0.00020483408439164277,0.00026299969942891494,0.00026299969942891494,1.8799247425972434,3,9.44781,9.746629e-06,9.422087,491.28613,67.47086,0.02387547,0.029243743,0.025723543,353.5388315327305,379.80429808939107
2021-03-07_11h36m10s_C4H12N2_+H__107,1.8669614598998903,62.96120355762861,0.019230769230769232,0.019230769230769232,0.00035682916117698725,0.00040966816878328555,0.00030057108506161706,0.00030057108506161706,1.865967841876376,5,2.239963,2.3108094e-06,2.2047553,116.47808,15.996536,0.044237975,0.034576878,0.035207856,61.86400617132424,49.515104359008276
2021-03-07_11h36m10s_C4H12N2_+K__107,1.894603767567937,112.4029924683481,0.019230769230769232,0.019230769230769232,0.00021958717610891525,0.0003072511265874642,0.00015028554253080853,0.00015028554253080853,1.894092003930355,4,2.2056408,2.2754016e-06,2.1866784,114.69332,15.751427,0.039135493,0.018622616,0.018962454,110.489461227367,54.954869353815965
2021-03-24_23h18m35s_C4H12N2_+H__107,58.707857549703,1190.746526855773,0.6521739130434783,0.6231884057971014,0.005852505333563974,0.010329941412272586,0.0011088011088011087,0.0011088011088011087,63.4158059092001,9,16723.71,0.010280054,16723.39,1153936.0,20483.678,13.380743,14.043728,0.31984058,52124.67489546499,1249.7408524502512
2021-03-24_23h18m35s_C4H12N2_+Na__107,45.313882782837084,1267.4123496315444,0.4782608695652174,0.4782608695652174,0.0018451248342270658,0.0014646931853222326,0.0005544005544005544,0.0005544005544005544,46.93712623242282,6,565.537,0.00038989697,565.52313,39022.05,1040.0597,0.27910903,0.44521388,0.013852933,38075.77744051979,2018.9887679181202
2021-03-24_23h18m35s_C4H12N2_+K__107,2.84595737966807,256.71257765338015,0.028985507246376812,0.028985507246376812,0.0002018105287435853,7.70891150169596e-05,0.0001848001848001848,0.0001848001848001848,2.8446743171165343,2,4.8005447,3.0188444e-06,4.782405,331.23758,27.793468,0.0071784616,0.017700076,0.018140065,250.8113139127829,586.9740480867408
2021-04-11_21h47m45s_C4H12N2_+H__107,2.4485839306592205,10.63314053908046,0.057692307692307696,0.057692307692307696,0.015537190082644628,0.020662847790507366,0.013561498942278634,0.013561498942278634,2.479175699748621,120,9.982065,3.9045404e-05,9.064023,519.0674,54.8343,1.5003574,0.93776923,0.91804254,10.861374485265273,6.648693556210463
2021-04-11_21h47m45s_C4H12N2_+Na__107,0.0,0.0,0.0,0.0,0.001019283746556474,0.0015343698854337151,0.0008310667875491085,0.0008310667875491085,0.0,13,0.0,0.0,-0.048739042,0.0,0.0,0.11443159,0.05289567,0.048739042,0.0,0.0
2021-04-11_21h47m45s_C4H12N2_+K__107,0.0,0.0,0.0,0.0,8.264462809917356e-05,0.00010229132569558102,7.555152614082804e-05,7.555152614082804e-05,0.0,1,0.0,0.0,-0.004802083,0.0,0.0,0.0064638397,0.004715917,0.004802083,0.0,0.0
